vol_index,paper_link
0,https://www.sciencedirect.com/science/article/pii/S1642359323000125
0,https://www.sciencedirect.com/science/article/pii/S1642359322000866
0,https://www.sciencedirect.com/science/article/pii/S1642359323000137
0,https://www.sciencedirect.com/science/article/pii/S1642359323000150
0,https://www.sciencedirect.com/science/article/pii/S1642359323000162
0,https://www.sciencedirect.com/science/article/pii/S1642359323000149
0,https://www.sciencedirect.com/science/article/pii/S1642359323000113
0,https://www.sciencedirect.com/science/article/pii/S1642359322000787
0,https://www.sciencedirect.com/science/article/pii/S1642359322000829
0,https://www.sciencedirect.com/science/article/pii/S1642359322000817
0,https://www.sciencedirect.com/science/article/pii/S1642359322000878
0,https://www.sciencedirect.com/science/article/pii/S164235932200088X
0,https://www.sciencedirect.com/science/article/pii/S1642359323000101
0,https://www.sciencedirect.com/science/article/pii/S1642359323000423
1,https://www.sciencedirect.com/science/article/pii/S1642359322000611
1,https://www.sciencedirect.com/science/article/pii/S1642359322000635
1,https://www.sciencedirect.com/science/article/pii/S1642359322000623
1,https://www.sciencedirect.com/science/article/pii/S1642359322000775
1,https://www.sciencedirect.com/science/article/pii/S1642359322000738
1,https://www.sciencedirect.com/science/article/pii/S164235932200074X
1,https://www.sciencedirect.com/science/article/pii/S1642359322000751
1,https://www.sciencedirect.com/science/article/pii/S1642359322000763
1,https://www.sciencedirect.com/science/article/pii/S1642359322000830
1,https://www.sciencedirect.com/science/article/pii/S1642359322000799
1,https://www.sciencedirect.com/science/article/pii/S1642359322000805
1,https://www.sciencedirect.com/science/article/pii/S1642359322000842
1,https://www.sciencedirect.com/science/article/pii/S1642359323000095
2,https://www.sciencedirect.com/science/article/pii/S1642359322000477
2,https://www.sciencedirect.com/science/article/pii/S1642359322000404
2,https://www.sciencedirect.com/science/article/pii/S1642359322000441
2,https://www.sciencedirect.com/science/article/pii/S1642359322000519
2,https://www.sciencedirect.com/science/article/pii/S1642359322000507
2,https://www.sciencedirect.com/science/article/pii/S1642359322000489
2,https://www.sciencedirect.com/science/article/pii/S1642359322000465
2,https://www.sciencedirect.com/science/article/pii/S1642359322000453
2,https://www.sciencedirect.com/science/article/pii/S1642359322000490
2,https://www.sciencedirect.com/science/article/pii/S1642359322000726
3,https://www.sciencedirect.com/science/article/pii/S1642359322000386
3,https://www.sciencedirect.com/science/article/pii/S1642359322000398
3,https://www.sciencedirect.com/science/article/pii/S1642359322000337
3,https://www.sciencedirect.com/science/article/pii/S1642359322000179
3,https://www.sciencedirect.com/science/article/pii/S1642359322000167
3,https://www.sciencedirect.com/science/article/pii/S1642359322000155
3,https://www.sciencedirect.com/science/article/pii/S1642359322000131
3,https://www.sciencedirect.com/science/article/pii/S164235932200043X
3,https://www.sciencedirect.com/science/article/pii/S1642359322000374
3,https://www.sciencedirect.com/science/article/pii/S1642359322000350
3,https://www.sciencedirect.com/science/article/pii/S1642359322000362
3,https://www.sciencedirect.com/science/article/pii/S1642359322000349
3,https://www.sciencedirect.com/science/article/pii/S1642359322000325
3,https://www.sciencedirect.com/science/article/pii/S164235932100118X
3,https://www.sciencedirect.com/science/article/pii/S164235932200060X
4,https://www.sciencedirect.com/science/article/pii/S1642359322000015
4,https://www.sciencedirect.com/science/article/pii/S1642359321001178
4,https://www.sciencedirect.com/science/article/pii/S1642359321001154
4,https://www.sciencedirect.com/science/article/pii/S1642359321001166
4,https://www.sciencedirect.com/science/article/pii/S1642359321001014
4,https://www.sciencedirect.com/science/article/pii/S1642359321001002
4,https://www.sciencedirect.com/science/article/pii/S1642359321000987
4,https://www.sciencedirect.com/science/article/pii/S1642359321000975
4,https://www.sciencedirect.com/science/article/pii/S1642359321000963
4,https://www.sciencedirect.com/science/article/pii/S1642359321000951
4,https://www.sciencedirect.com/science/article/pii/S1642359321000732
4,https://www.sciencedirect.com/science/article/pii/S1642359321000550
4,https://www.sciencedirect.com/science/article/pii/S1642359321000483
4,https://www.sciencedirect.com/science/article/pii/S164235932200012X
4,https://www.sciencedirect.com/science/article/pii/S1642359322000271
5,https://www.sciencedirect.com/science/article/pii/S1642359321000628
5,https://www.sciencedirect.com/science/article/pii/S1642359321000598
5,https://www.sciencedirect.com/science/article/pii/S1642359321000392
5,https://www.sciencedirect.com/science/article/pii/S1642359321000380
5,https://www.sciencedirect.com/science/article/pii/S1642359321001142
5,https://www.sciencedirect.com/science/article/pii/S1642359321000586
5,https://www.sciencedirect.com/science/article/pii/S1642359321000409
5,https://www.sciencedirect.com/science/article/pii/S164235932100063X
5,https://www.sciencedirect.com/science/article/pii/S1642359321000720
5,https://www.sciencedirect.com/science/article/pii/S1642359321000690
5,https://www.sciencedirect.com/science/article/pii/S1642359321000707
5,https://www.sciencedirect.com/science/article/pii/S1642359321000549
5,https://www.sciencedirect.com/science/article/pii/S1642359321000495
5,https://www.sciencedirect.com/science/article/pii/S1642359321000410
5,https://www.sciencedirect.com/science/article/pii/S1642359321000689
5,https://www.sciencedirect.com/science/article/pii/S1642359322000118
6,https://www.sciencedirect.com/science/article/pii/S1642359321000999
6,https://www.sciencedirect.com/science/article/pii/S1642359321000318
6,https://www.sciencedirect.com/science/article/pii/S164235932100032X
6,https://www.sciencedirect.com/science/article/pii/S1642359320300975
6,https://www.sciencedirect.com/science/article/pii/S1642359321000173
6,https://www.sciencedirect.com/science/article/pii/S1642359321000513
6,https://www.sciencedirect.com/science/article/pii/S1642359321000161
6,https://www.sciencedirect.com/science/article/pii/S1642359321000562
6,https://www.sciencedirect.com/science/article/pii/S164235932100015X
6,https://www.sciencedirect.com/science/article/pii/S1642359321000604
6,https://www.sciencedirect.com/science/article/pii/S1642359321000616
6,https://www.sciencedirect.com/science/article/pii/S1642359321000306
6,https://www.sciencedirect.com/science/article/pii/S1642359321000288
6,https://www.sciencedirect.com/science/article/pii/S1642359321000367
6,https://www.sciencedirect.com/science/article/pii/S1642359321000355
6,https://www.sciencedirect.com/science/article/pii/S1642359321000343
6,https://www.sciencedirect.com/science/article/pii/S1642359321001099
7,https://www.sciencedirect.com/science/article/pii/S1642359321000719
7,https://www.sciencedirect.com/science/article/pii/S1642359321000653
7,https://www.sciencedirect.com/science/article/pii/S1642359321000458
7,https://www.sciencedirect.com/science/article/pii/S1642359321000501
7,https://www.sciencedirect.com/science/article/pii/S1642359321000422
7,https://www.sciencedirect.com/science/article/pii/S1642359321000331
7,https://www.sciencedirect.com/science/article/pii/S1642359321000446
7,https://www.sciencedirect.com/science/article/pii/S1642359321000471
7,https://www.sciencedirect.com/science/article/pii/S1642359321000677
7,https://www.sciencedirect.com/science/article/pii/S164235932100046X
7,https://www.sciencedirect.com/science/article/pii/S1642359321000665
7,https://www.sciencedirect.com/science/article/pii/S1642359321000641
7,https://www.sciencedirect.com/science/article/pii/S1642359321000537
7,https://www.sciencedirect.com/science/article/pii/S1642359321000434
7,https://www.sciencedirect.com/science/article/pii/S1642359321000525
7,https://www.sciencedirect.com/science/article/pii/S1642359321000379
7,https://www.sciencedirect.com/science/article/pii/S1642359321000896
8,https://www.sciencedirect.com/science/article/pii/S1642359321000148
8,https://www.sciencedirect.com/science/article/pii/S1642359320300999
8,https://www.sciencedirect.com/science/article/pii/S1642359320300768
8,https://www.sciencedirect.com/science/article/pii/S1642359320300951
