journal,authors,buzz_id,date,name,doi,pii
HydroResearch,"['J. B. Haman Didier', 'Wilson Y. Fantong', 'Gabriel Messi']",0,2023-01-18,Hydrogeochemistry and stable isotopes of groundwater in the Sudano-Sahelian zone: A case of the Mayo Bocki watershed in North Cameroon,10.1016/j.hydres.2023.01.002,S2589757823000021
HydroResearch,"['S. Ngo Boum-Nkot', 'B. Nlend', 'J. Etame']",0,2023-01-21,"Hydrochemistry and assessment of heavy metals groundwater contamination in an industrialized city of sub-Saharan Africa (Douala, Cameroon). Implication on human health",10.1016/j.hydres.2023.01.003,S2589757823000033
HydroResearch,"['Ghazala Siraj', 'Haris Hasan Khan', 'Arina Khan']",0,2023-02-10,"Dynamics of surface water and groundwater quality using water quality indices and GIS in river Tamsa (Tons), Jalalpur, India",10.1016/j.hydres.2023.02.002,S2589757823000057
HydroResearch,"['Rowland Adewumi', 'Okechukwu Agbasi', 'Azeez Mayowa']",0,2023-02-22,Investigating groundwater potential in northeastern basement complexes: A Pulka case study using geospatial and geo-electrical techniques,10.1016/j.hydres.2023.02.003,S2589757823000069
HydroResearch,"['Petro Karungamye', 'Anita Rugaika', 'Revocatus Machunda']",0,2023-04-08,The removal of ciprofloxacin from synthetic wastewater in constructed wetland,10.1016/j.hydres.2023.04.001,S2589757823000148
HydroResearch,"['Yanhong Zhang', 'Dong Xiaowei', 'Guanglei Hou']",0,2023-04-11,A study on the physiological parameters of corn during the jointing stage of growth under soil water stress based on the PSII light quantum yield (QY),10.1016/j.hydres.2023.04.002,S258975782300015X
HydroResearch,"['Pankaj Kumar Pandey', 'Vanita Pandey']",0,2023-04-11,Parametric calibration of Hargreaves–Samani (HS) reference evapotranspiration equation with different coefficient combinations under the humid environment,10.1016/j.hydres.2023.04.003,S2589757823000161
HydroResearch,"['Md. Alinur Rahman', 'Umme Habiba']",0,2023-05-16,"Groundwater quality evaluation and pollution source apportionment using multivariate statistical analyses in Chuadanga municipality, Bangladesh",10.1016/j.hydres.2023.05.001,S2589757823000173
HydroResearch,"['Daniel Edward', 'Petro Karungamye', 'Karoli N. Njau']",0,2023-06-22,Removal of arsenic in a sand filter coupled with zero valent iron,10.1016/j.hydres.2023.06.002,S2589757823000215
HydroResearch,"['Yanhong Zhang', 'Peng Zang', 'Guodong Yang']",0,2022-12-28,Wetlands ecological security assessment in lower reaches of Taoerhe river connected with Nenjiang river using modified PSR model,10.1016/j.hydres.2022.12.003,S2589757822000191
HydroResearch,"['Addisalem Bitew Mitiku', 'Gebreyohannes Abrha Meresa', 'Abel Tadesse Woldemichael']",0,2022-12-21,"Examining the impacts of climate variabilities and land use change on hydrological responses of Awash River basin, Ethiopia",10.1016/j.hydres.2022.12.002,S258975782200018X
HydroResearch,['Satish Bastola'],0,2022-01-15,"The regionalization of a parameter of HYMOD, a conceptual hydrological model, using data from across the globe",10.1016/j.hydres.2022.01.001,S2589757822000014
