year,link
2023,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/48/suppl/C
2023,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/47/suppl/C
2023,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/46/suppl/C
2023,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/45/suppl/C
2022,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/44/suppl/C
2022,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/43/suppl/C
2022,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/42/suppl/C
2022,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/41/suppl/C
2022,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/40/suppl/C
2022,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/39/suppl/C
2021,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/38/suppl/C
2021,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/37/suppl/C
2021,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/36/suppl/C
2021,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/35/suppl/C
2021,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/34/suppl/C
2021,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/33/suppl/C
2020,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/32/suppl/C
2020,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/31/suppl/C
2020,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/30/suppl/C
2020,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/29/suppl/C
2020,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/28/suppl/C
2020,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/27/suppl/C
2019,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/26/suppl/C
2019,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/25/suppl/C
2019,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/24/suppl/C
2019,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/23/suppl/C
2019,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/22/suppl/C
2019,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/21/suppl/C
2018,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/20/suppl/C
2018,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/19/suppl/C
2018,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/18/suppl/C
2018,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/17/suppl/C
2018,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/16/suppl/C
2018,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/15/suppl/C
2017,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/14/suppl/C
2017,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/13/suppl/C
2017,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/12/suppl/C
2017,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/11/suppl/C
2017,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/10/suppl/C
2017,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/9/suppl/C
2017,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/9/suppl/S1
2016,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/8/suppl/C
2016,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/7/suppl/C
2016,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/6/suppl/C
2016,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/5/suppl/C
2016,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/5/suppl/S1
2015,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/4/part/PB
2015,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/4/part/PA
2015,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/3/suppl/C
2015,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/3/suppl/S1
2014,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/2/suppl/C
2014,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/vol/1/suppl/C
