year,link
2023,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/167/suppl/C
2023,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/166/suppl/C
2023,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/165/suppl/C
2023,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/164/suppl/C
2023,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/163/suppl/C
2023,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/162/suppl/C
2023,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/161/suppl/C
2023,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/160/suppl/C
2023,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/159/suppl/C
2022,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/158/suppl/C
2022,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/157/suppl/C
2022,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/156/suppl/C
2022,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/155/suppl/C
2022,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/154/suppl/C
2022,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/153/suppl/C
2022,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/152/suppl/C
2022,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/151/suppl/C
2022,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/150/suppl/C
2022,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/149/suppl/C
2022,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/148/suppl/C
2022,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/147/suppl/C
2021,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/146/suppl/C
2021,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/145/suppl/C
2021,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/144/suppl/C
2021,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/143/suppl/C
2021,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/142/suppl/C
2021,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/141/suppl/C
2021,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/140/suppl/C
2021,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/139/suppl/C
2021,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/138/suppl/C
2021,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/137/suppl/C
2021,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/136/suppl/C
2021,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/135/suppl/C
2020,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/134/suppl/C
2020,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/133/suppl/C
2020,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/132/suppl/C
2020,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/131/suppl/C
2020,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/130/suppl/C
2020,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/129/suppl/C
2020,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/128/suppl/C
2020,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/127/suppl/C
2020,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/126/suppl/C
2020,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/125/suppl/C
2020,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/124/suppl/C
2020,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/123/suppl/C
2019,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/122/suppl/C
2019,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/121/suppl/C
2019,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/120/suppl/C
2019,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/119/suppl/C
2019,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/118/suppl/C
2019,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/117/suppl/C
2019,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/116/suppl/C
2019,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/115/suppl/C
2019,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/114/suppl/C
2019,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/113/suppl/C
2019,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/112/suppl/C
2019,https://www.sciencedirect.com/journal/environmental-modelling-and-software/vol/111/suppl/C
