vol_index,paper_link
0,https://www.sciencedirect.com/science/article/pii/S1364815223001147
0,https://www.sciencedirect.com/science/article/pii/S1364815223001202
0,https://www.sciencedirect.com/science/article/pii/S1364815223001196
0,https://www.sciencedirect.com/science/article/pii/S1364815223001317
0,https://www.sciencedirect.com/science/article/pii/S1364815223001366
0,https://www.sciencedirect.com/science/article/pii/S1364815223001378
0,https://www.sciencedirect.com/science/article/pii/S1364815223001135
0,https://www.sciencedirect.com/science/article/pii/S1364815223001470
0,https://www.sciencedirect.com/science/article/pii/S1364815223001482
0,https://www.sciencedirect.com/science/article/pii/S1364815223001329
0,https://www.sciencedirect.com/science/article/pii/S1364815223001330
0,https://www.sciencedirect.com/science/article/pii/S1364815223001524
0,https://www.sciencedirect.com/science/article/pii/S1364815223001469
0,https://www.sciencedirect.com/science/article/pii/S1364815223001512
0,https://www.sciencedirect.com/science/article/pii/S1364815223001457
1,https://www.sciencedirect.com/science/article/pii/S136481522300141X
1,https://www.sciencedirect.com/science/article/pii/S1364815223000920
1,https://www.sciencedirect.com/science/article/pii/S1364815223001184
1,https://www.sciencedirect.com/science/article/pii/S1364815223001160
1,https://www.sciencedirect.com/science/article/pii/S1364815223001172
1,https://www.sciencedirect.com/science/article/pii/S1364815223000993
1,https://www.sciencedirect.com/science/article/pii/S1364815223001111
1,https://www.sciencedirect.com/science/article/pii/S1364815223001342
1,https://www.sciencedirect.com/science/article/pii/S1364815223001354
1,https://www.sciencedirect.com/science/article/pii/S1364815223001214
2,https://www.sciencedirect.com/science/article/pii/S1364815223001251
2,https://www.sciencedirect.com/science/article/pii/S1364815223001007
2,https://www.sciencedirect.com/science/article/pii/S136481522300097X
2,https://www.sciencedirect.com/science/article/pii/S136481522300110X
2,https://www.sciencedirect.com/science/article/pii/S1364815223001081
2,https://www.sciencedirect.com/science/article/pii/S1364815223000981
2,https://www.sciencedirect.com/science/article/pii/S1364815223001093
2,https://www.sciencedirect.com/science/article/pii/S1364815223001159
2,https://www.sciencedirect.com/science/article/pii/S1364815223001123
3,https://www.sciencedirect.com/science/article/pii/S1364815223001044
3,https://www.sciencedirect.com/science/article/pii/S1364815223000646
3,https://www.sciencedirect.com/science/article/pii/S1364815223000762
3,https://www.sciencedirect.com/science/article/pii/S1364815223000786
3,https://www.sciencedirect.com/science/article/pii/S1364815223000798
3,https://www.sciencedirect.com/science/article/pii/S1364815223000774
3,https://www.sciencedirect.com/science/article/pii/S1364815223000725
3,https://www.sciencedirect.com/science/article/pii/S1364815223000695
3,https://www.sciencedirect.com/science/article/pii/S1364815223000816
3,https://www.sciencedirect.com/science/article/pii/S1364815223000749
3,https://www.sciencedirect.com/science/article/pii/S1364815223000919
3,https://www.sciencedirect.com/science/article/pii/S1364815223000750
3,https://www.sciencedirect.com/science/article/pii/S1364815223000956
3,https://www.sciencedirect.com/science/article/pii/S1364815223000944
3,https://www.sciencedirect.com/science/article/pii/S1364815223000932
3,https://www.sciencedirect.com/science/article/pii/S1364815223000968
4,https://www.sciencedirect.com/science/article/pii/S1364815223000865
