journal,authors,buzz_id,date,name,doi,pii
Ocean Engineering,"['Jian Tan', 'Henk Polinder', 'Sape Miedema']",0.0,2023-05-15,A wave-to-wire analysis of the adjustable draft point absorber wave energy converter coupled with a linear permanent-magnet generator,10.1016/j.oceaneng.2023.114195,S0029801823005796
Ocean Engineering,"['I. -C. Kim', 'G. Ducrozet', 'Y. Perignon']",0.0,2023-05-15,Real-time phase-resolved ocean wave prediction in directional wave fields: Enhanced algorithm and experimental validation,10.1016/j.oceaneng.2023.114212,S0029801823005966
Ocean Engineering,"['Aleksander A. Kondratenko', 'Pentti Kujala', 'Spyros E. Hirdaris']",0.0,2023-05-01,Holistic and sustainable design optimization of Arctic ships,10.1016/j.oceaneng.2023.114095,S0029801823004791
Ocean Engineering,"['B. J. Nieuwboer', 'C. van Rhee', 'G. H. Keetels']",0.0,2023-05-01,Towards simulating flow induced spillage in dredge cutter heads using DEM-FVM,10.1016/j.oceaneng.2023.113922,S0029801823003062
Ocean Engineering,"['Mingxin Li', 'Zhi-Ming Yuan', 'Longbin Tao']",0.0,2023-05-01,Wash waves generated by ship moving across a depth change,10.1016/j.oceaneng.2023.114073,S0029801823004572
Journal of Ocean Engineering and Science,"['Iman Ramzanpoor', 'Martin Nuernberg', 'Longbin Tao']",0.0,2023-03-11,Coupled aero-hydro-servo-elastic analysis of 10MW TLB floating offshore wind turbine,10.1016/j.joes.2023.02.001,S2468013323000025
Ocean Engineering,"['Daniele Mina', 'Hassan Karampour', 'Davide Forcellini']",0.0,2023-05-01,Resilience of HP/HT pipelines to combined seismic and thermal loadings,10.1016/j.oceaneng.2023.114098,S0029801823004821
Ocean Engineering,"['Yujia Wei', 'Atilla Incecik', 'Tahsin Tezdogan']",0.0,2023-04-15,A hydroelasticity analysis of a damaged ship based on a two-way coupled CFD-DMB method,10.1016/j.oceaneng.2023.114075,S0029801823004596
International Journal of Naval Architecture and Ocean Engineering,"['Vadim K. Goncharov', 'Milena R. Kamaletdinova', 'Faina I. Trebukh']",0.0,2023-03-04,Analytic representation of the propeller thrust for modelling ship manoeuvring within an ice channel behind an icebreaker,10.1016/j.ijnaoe.2023.100522,S2092678223000110
Journal of Ocean Engineering and Science,"['Qing Li', 'Zeping Wang', 'Deqing Yang']",0.0,2023-03-03,Underwater cylindrical sandwich meta-structures composed of graded semi re-entrant zero Poisson's ratio metamaterials with pre-strained wave propagation properties,10.1016/j.joes.2023.02.002,S2468013323000013
Ocean Engineering,"['Edoardo Topini', 'Francesco Fanelli', 'Benedetto Allotta']",0.0,2023-04-15,An experimental comparison of Deep Learning strategies for AUV navigation in DVL-denied environments,10.1016/j.oceaneng.2023.114034,S0029801823004183
Ocean Engineering,"['Injun Yang', 'Tahsin Tezdogan', 'Atilla Incecik']",0.0,2023-04-15,Numerical investigations of a pivoted point absorber wave energy converter integrated with breakwater using CFD,10.1016/j.oceaneng.2023.114025,S0029801823004092
Ocean Engineering,"['Matteo Iaiani', 'Alessandro Tugnoli', 'Ming Yang']",0.0,2023-04-01,A Bayesian-network approach for assessing the probability of success of physical security attacks to offshore Oil&Gas facilities,10.1016/j.oceaneng.2023.114010,S0029801823003943
Ocean Engineering,"['Mingyang Li', 'Yildirim Dirik', 'Selda Oterkus']",0.0,2023-04-01,Shape sensing of NREL 5 MW offshore wind turbine blade using iFEM methodology,10.1016/j.oceaneng.2023.114036,S0029801823004201
Ocean Engineering,"['Marvin Wright', 'Qing Xiao', 'Bodhi Sarkar']",0.0,2023-04-01,Design and development of modular magnetic bio-inspired autonomous underwater robot – MMBAUV,10.1016/j.oceaneng.2023.113968,S0029801823003529
Ocean Engineering,"['Etienne Purcell', 'Amir R. Nejad', 'Anriëtte Bekker']",0.0,2023-04-01,Detection of ice using ship propulsion and navigation measurements,10.1016/j.oceaneng.2023.113992,S0029801823003761
Ocean Engineering,"['Erik R. Sørlie', 'Lukas O. Hartnik', 'Samson Degago']",0.0,2023-04-01,Physical model tests of clay-rich submarine landslides and resulting impact forces on offshore foundations,10.1016/j.oceaneng.2023.113966,S0029801823003505
Ocean Engineering,"['Yihong Li', 'Zhiqiang Hu']",0.0,2023-03-15,Application of Hierarchical Analyst Domino Evaluation System (HADES) in offshore oil and gas facilities' decommissioning: A case study,10.1016/j.oceaneng.2023.113741,S0029801823001257
Ocean Engineering,"['Ed Mackay', 'Guillaume de Hauteclocque']",0.0,2023-04-01,Model-free environmental contours in higher dimensions,10.1016/j.oceaneng.2023.113959,S0029801823003438
Ocean Engineering,"['Kewei Xu', 'Xinchao Su', 'Sinisa Krajnovic']",0.0,2023-04-01,Active flow control of the airflow of a ship at yaw,10.1016/j.oceaneng.2023.113961,S0029801823003451
Ocean Engineering,"['Sasan Tavakoli', 'Danial Khojasteh', 'Spyros Hirdaris']",0.0,2023-03-15,A review on the progress and research directions of ocean engineering,10.1016/j.oceaneng.2023.113617,S002980182300001X
Ocean Engineering,"['Abdullahi Abdulkarim Daya', 'Iraklis Lazakis']",0.0,2023-03-15,Developing an advanced reliability analysis framework for marine systems operations and maintenance,10.1016/j.oceaneng.2023.113766,S0029801823001506
Ocean Engineering,"['Zhao Liu', 'Boyuan Zhang', 'Xiuju Fu']",0.0,2023-03-15,A quantitative method for the analysis of ship collision risk using AIS data,10.1016/j.oceaneng.2023.113906,S0029801823002901
Ocean Engineering,"['Malte Mittendorf', 'Ulrik Dam Nielsen', 'Jesper Dietz']",0.0,2023-03-15,Assessment of added resistance estimates based on monitoring data from a fleet of container vessels,10.1016/j.oceaneng.2023.113892,S0029801823002767
Ocean Engineering,['Francisco J. Huera-Huarte'],0.0,2023-03-15,Pitching foil propulsion performance decays near the free surface,10.1016/j.oceaneng.2023.113663,S0029801823000471
Ocean Engineering,"['Yang Zhou', 'Winnie Daamen', 'Serge P. Hoogendoorn']",0.0,2023-03-15,Ship behavior during encounters in ports and waterways based on AIS data: From theoretical definitions to empirical findings,10.1016/j.oceaneng.2023.113879,S0029801823002639
Ocean Engineering,"['Paula Desiré', 'Álvaro Rodríguez-Luis', 'Raúl Guanche']",0.0,2023-03-15,Simulation of mooring Lines in complex bathymetries using a finite element method,10.1016/j.oceaneng.2023.113827,S0029801823002111
Ocean Engineering,"['Kevin Ewans', 'Philip Jonathan']",0.0,2023-03-15,Uncertainties in estimating the effect of climate change on 100-year return value for significant wave height,10.1016/j.oceaneng.2023.113840,S002980182300224X
Ocean Engineering,"['Morteza Eighani', 'Tiago Veiga-Malta', ""Finbarr G. O'Neill""]",0.0,2023-03-15,Hydrodynamic performance of semi-pelagic self-adjusting otter boards in demersal trawl fisheries,10.1016/j.oceaneng.2023.113877,S0029801823002615
Ocean Engineering,"['Ross Towe', 'David Randell', 'Philip Jonathan']",0.0,2023-03-15,Estimation of associated values from conditional extreme value models,10.1016/j.oceaneng.2023.113808,S0029801823001920
Ocean Engineering,"['Ahmed I. Elshinnawy', 'Jose A. Á. Antolínez']",0.0,2023-03-01,A changing wave climate in the Mediterranean Sea during 58-years using UERRA-MESCAN-SURFEX high-resolution wind fields,10.1016/j.oceaneng.2023.113689,S0029801823000732
Ocean Engineering,"['Ji Huang', 'Hong-Guan Lyu', 'Chia-Ming Fan']",0.0,2023-03-01,Meshless generalized finite difference method with a domain-decomposition method for solving Helmholtz equation and its application to caisson resonance problems,10.1016/j.oceaneng.2023.113701,S0029801823000859
Ocean Engineering,"['Rasmus Eckholdt Andersen', 'Evangelos Boukas']",0.0,2023-02-15,Domain adapted probabilistic inspection using deep probabilistic segmentation,10.1016/j.oceaneng.2022.113568,S0029801822028517
Ocean Engineering,"['Masashi Watanabe', 'Taro Arikawa']",0.0,2023-02-15,Elucidation of wave pressure acting on a wave-cut notch beneath a coastal cliff based on laboratory experiments and numerical modeling,10.1016/j.oceaneng.2023.113656,S0029801823000409
