vol_index,paper_link
0,https://www.sciencedirect.com/science/article/pii/S2212608216300420
0,https://www.sciencedirect.com/science/article/pii/S2212608217300025
0,https://www.sciencedirect.com/science/article/pii/S2212608216300638
0,https://www.sciencedirect.com/science/article/pii/S2212608216300493
0,https://www.sciencedirect.com/science/article/pii/S221260821630064X
0,https://www.sciencedirect.com/science/article/pii/S221260821630002X
1,https://www.sciencedirect.com/science/article/pii/S2212608217300578
1,https://www.sciencedirect.com/science/article/pii/S2212608216300262
1,https://www.sciencedirect.com/science/article/pii/S2212608216300389
1,https://www.sciencedirect.com/science/article/pii/S221260821730013X
1,https://www.sciencedirect.com/science/article/pii/S2212608216300316
1,https://www.sciencedirect.com/science/article/pii/S2212608216300444
1,https://www.sciencedirect.com/science/article/pii/S2212608216300274
1,https://www.sciencedirect.com/science/article/pii/S2212608216300687
2,https://www.sciencedirect.com/science/article/pii/S2212608216300171
2,https://www.sciencedirect.com/science/article/pii/S2212608216300237
2,https://www.sciencedirect.com/science/article/pii/S2212608216300079
3,https://www.sciencedirect.com/science/article/pii/S2212608215000297
3,https://www.sciencedirect.com/science/article/pii/S2212608216000024
3,https://www.sciencedirect.com/science/article/pii/S2212608216000036
4,https://www.sciencedirect.com/science/article/pii/S2212608215000285
4,https://www.sciencedirect.com/science/article/pii/S2212608215000200
4,https://www.sciencedirect.com/science/article/pii/S2212608215000194
4,https://www.sciencedirect.com/science/article/pii/S221260821500008X
4,https://www.sciencedirect.com/science/article/pii/S2212608215000054
4,https://www.sciencedirect.com/science/article/pii/S2212608215000042
4,https://www.sciencedirect.com/science/article/pii/S2212608215000030
4,https://www.sciencedirect.com/science/article/pii/S2212608214000254
4,https://www.sciencedirect.com/science/article/pii/S2212608214000217
5,https://www.sciencedirect.com/science/article/pii/S2212608214000205
5,https://www.sciencedirect.com/science/article/pii/S2212608215000029
5,https://www.sciencedirect.com/science/article/pii/S2212608215000066
5,https://www.sciencedirect.com/science/article/pii/S2212608215000078
6,https://www.sciencedirect.com/science/article/pii/S2212608214000369
6,https://www.sciencedirect.com/science/article/pii/S2212608214000230
6,https://www.sciencedirect.com/science/article/pii/S221260821400028X
6,https://www.sciencedirect.com/science/article/pii/S2212608214000266
6,https://www.sciencedirect.com/science/article/pii/S2212608214000229
6,https://www.sciencedirect.com/science/article/pii/S2212608214000242
6,https://www.sciencedirect.com/science/article/pii/S2212608214000060
6,https://www.sciencedirect.com/science/article/pii/S2212608214000059
6,https://www.sciencedirect.com/science/article/pii/S2212608214000047
6,https://www.sciencedirect.com/science/article/pii/S2212608214000278
7,https://www.sciencedirect.com/science/article/pii/S2212608213000235
7,https://www.sciencedirect.com/science/article/pii/S2212608214000023
7,https://www.sciencedirect.com/science/article/pii/S2212608214000035
8,https://www.sciencedirect.com/science/article/pii/S2212608213000077
8,https://www.sciencedirect.com/science/article/pii/S2212608213000089
8,https://www.sciencedirect.com/science/article/pii/S2212608213000028
8,https://www.sciencedirect.com/science/article/pii/S221260821300003X
8,https://www.sciencedirect.com/science/article/pii/S2212608213000053
8,https://www.sciencedirect.com/science/article/pii/S2212608213000041
