journal_id,volume_id,year,link,doi
16,16,2022,https://www.sciencedirect.com/science/article/pii/S004313542201288X,10.1016/j.watres.2022.119343
16,16,2022,https://www.sciencedirect.com/science/article/pii/S004313542201291X,10.1016/j.watres.2022.119346
16,16,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012854,10.1016/j.watres.2022.119340
16,16,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012659,10.1016/j.watres.2022.119320
16,16,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012969,10.1016/j.watres.2022.119351
16,16,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012921,10.1016/j.watres.2022.119347
16,16,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012878,10.1016/j.watres.2022.119342
16,16,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012891,10.1016/j.watres.2022.119344
16,16,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012866,10.1016/j.watres.2022.119341
16,16,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012957,10.1016/j.watres.2022.119350
16,16,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012945,10.1016/j.watres.2022.119349
16,16,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012908,10.1016/j.watres.2022.119345
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011289,10.1016/j.watres.2022.119183
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422009903,10.1016/j.watres.2022.119044
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012106,10.1016/j.watres.2022.119265
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012143,10.1016/j.watres.2022.119269
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012155,10.1016/j.watres.2022.119270
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012568,10.1016/j.watres.2022.119311
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012192,10.1016/j.watres.2022.119274
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011642,10.1016/j.watres.2022.119219
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011721,10.1016/j.watres.2022.119227
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011435,10.1016/j.watres.2022.119198
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011605,10.1016/j.watres.2022.119215
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011708,10.1016/j.watres.2022.119225
16,17,2022,https://www.sciencedirect.com/science/article/pii/S004313542201154X,10.1016/j.watres.2022.119209
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011587,10.1016/j.watres.2022.119213
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011630,10.1016/j.watres.2022.119218
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011186,10.1016/j.watres.2022.119173
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011654,10.1016/j.watres.2022.119220
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011599,10.1016/j.watres.2022.119214
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011666,10.1016/j.watres.2022.119221
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011745,10.1016/j.watres.2022.119229
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011812,10.1016/j.watres.2022.119236
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011824,10.1016/j.watres.2022.119237
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011769,10.1016/j.watres.2022.119231
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011319,10.1016/j.watres.2022.119186
16,17,2022,https://www.sciencedirect.com/science/article/pii/S004313542201168X,10.1016/j.watres.2022.119223
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011447,10.1016/j.watres.2022.119199
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010247,10.1016/j.watres.2022.119078
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011733,10.1016/j.watres.2022.119228
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011496,10.1016/j.watres.2022.119204
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010454,10.1016/j.watres.2022.119099
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011332,10.1016/j.watres.2022.119188
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011782,10.1016/j.watres.2022.119233
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011514,10.1016/j.watres.2022.119206
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011563,10.1016/j.watres.2022.119211
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010399,10.1016/j.watres.2022.119093
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011617,10.1016/j.watres.2022.119216
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011873,10.1016/j.watres.2022.119242
