vol_index,paper_link
0,https://www.sciencedirect.com/science/article/pii/S0022169423007709
0,https://www.sciencedirect.com/science/article/pii/S0022169423007606
1,https://www.sciencedirect.com/science/article/pii/S0022169423005176
1,https://www.sciencedirect.com/science/article/pii/S0022169423006807
1,https://www.sciencedirect.com/science/article/pii/S0022169423006996
1,https://www.sciencedirect.com/science/article/pii/S0022169423007060
1,https://www.sciencedirect.com/science/article/pii/S0022169423006911
1,https://www.sciencedirect.com/science/article/pii/S0022169423006947
1,https://www.sciencedirect.com/science/article/pii/S0022169423006984
1,https://www.sciencedirect.com/science/article/pii/S0022169423007023
1,https://www.sciencedirect.com/science/article/pii/S0022169423007072
1,https://www.sciencedirect.com/science/article/pii/S0022169423006777
1,https://www.sciencedirect.com/science/article/pii/S002216942300690X
1,https://www.sciencedirect.com/science/article/pii/S002216942300714X
1,https://www.sciencedirect.com/science/article/pii/S0022169423007126
1,https://www.sciencedirect.com/science/article/pii/S0022169423006820
1,https://www.sciencedirect.com/science/article/pii/S0022169423007187
1,https://www.sciencedirect.com/science/article/pii/S0022169423007114
1,https://www.sciencedirect.com/science/article/pii/S0022169423006832
1,https://www.sciencedirect.com/science/article/pii/S0022169423004195
1,https://www.sciencedirect.com/science/article/pii/S0022169423007205
1,https://www.sciencedirect.com/science/article/pii/S0022169423007151
1,https://www.sciencedirect.com/science/article/pii/S0022169423006510
1,https://www.sciencedirect.com/science/article/pii/S0022169423007102
1,https://www.sciencedirect.com/science/article/pii/S0022169423007138
1,https://www.sciencedirect.com/science/article/pii/S0022169423007266
1,https://www.sciencedirect.com/science/article/pii/S0022169423007242
1,https://www.sciencedirect.com/science/article/pii/S0022169423006741
1,https://www.sciencedirect.com/science/article/pii/S0022169423005516
1,https://www.sciencedirect.com/science/article/pii/S0022169423007278
1,https://www.sciencedirect.com/science/article/pii/S0022169423006935
1,https://www.sciencedirect.com/science/article/pii/S002216942300731X
1,https://www.sciencedirect.com/science/article/pii/S0022169423007229
1,https://www.sciencedirect.com/science/article/pii/S0022169423006297
1,https://www.sciencedirect.com/science/article/pii/S0022169423006315
1,https://www.sciencedirect.com/science/article/pii/S0022169423006522
1,https://www.sciencedirect.com/science/article/pii/S0022169423005784
1,https://www.sciencedirect.com/science/article/pii/S0022169423007308
1,https://www.sciencedirect.com/science/article/pii/S0022169423007631
1,https://www.sciencedirect.com/science/article/pii/S0022169423007254
1,https://www.sciencedirect.com/science/article/pii/S002216942300745X
1,https://www.sciencedirect.com/science/article/pii/S0022169423007175
1,https://www.sciencedirect.com/science/article/pii/S002216942300759X
1,https://www.sciencedirect.com/science/article/pii/S0022169423007291
1,https://www.sciencedirect.com/science/article/pii/S0022169423007515
1,https://www.sciencedirect.com/science/article/pii/S0022169423007527
1,https://www.sciencedirect.com/science/article/pii/S0022169423007539
1,https://www.sciencedirect.com/science/article/pii/S0022169423007199
1,https://www.sciencedirect.com/science/article/pii/S0022169423007230
1,https://www.sciencedirect.com/science/article/pii/S0022169423007667
1,https://www.sciencedirect.com/science/article/pii/S0022169423007679
1,https://www.sciencedirect.com/science/article/pii/S002216942300728X
1,https://www.sciencedirect.com/science/article/pii/S0022169423007783
1,https://www.sciencedirect.com/science/article/pii/S0022169423007801
1,https://www.sciencedirect.com/science/article/pii/S0022169423007588
1,https://www.sciencedirect.com/science/article/pii/S002216942300762X
1,https://www.sciencedirect.com/science/article/pii/S0022169423007321
1,https://www.sciencedirect.com/science/article/pii/S0022169423007497
1,https://www.sciencedirect.com/science/article/pii/S0022169423007746
1,https://www.sciencedirect.com/science/article/pii/S0022169423007618
1,https://www.sciencedirect.com/science/article/pii/S0022169423007485
1,https://www.sciencedirect.com/science/article/pii/S0022169423007217
1,https://www.sciencedirect.com/science/article/pii/S0022169423007758
1,https://www.sciencedirect.com/science/article/pii/S0022169423007898
1,https://www.sciencedirect.com/science/article/pii/S0022169423007473
1,https://www.sciencedirect.com/science/article/pii/S0022169423007904
1,https://www.sciencedirect.com/science/article/pii/S0022169423007576
1,https://www.sciencedirect.com/science/article/pii/S0022169423007503
1,https://www.sciencedirect.com/science/article/pii/S0022169423007874
1,https://www.sciencedirect.com/science/article/pii/S0022169423007734
1,https://www.sciencedirect.com/science/article/pii/S0022169423007710
1,https://www.sciencedirect.com/science/article/pii/S0022169423007886
1,https://www.sciencedirect.com/science/article/pii/S0022169423007862
1,https://www.sciencedirect.com/science/article/pii/S0022169423007795
1,https://www.sciencedirect.com/science/article/pii/S0022169423007953
1,https://www.sciencedirect.com/science/article/pii/S0022169423007990
1,https://www.sciencedirect.com/science/article/pii/S0022169423007989
1,https://www.sciencedirect.com/science/article/pii/S0022169423007771
1,https://www.sciencedirect.com/science/article/pii/S0022169423007692
1,https://www.sciencedirect.com/science/article/pii/S0022169423007941
1,https://www.sciencedirect.com/science/article/pii/S0022169423007928
1,https://www.sciencedirect.com/science/article/pii/S0022169423007655
1,https://www.sciencedirect.com/science/article/pii/S0022169423007977
1,https://www.sciencedirect.com/science/article/pii/S002216942300793X
1,https://www.sciencedirect.com/science/article/pii/S0022169423008041
1,https://www.sciencedirect.com/science/article/pii/S0022169423007916
1,https://www.sciencedirect.com/science/article/pii/S0022169423008119
1,https://www.sciencedirect.com/science/article/pii/S0022169423008120
1,https://www.sciencedirect.com/science/article/pii/S0022169423007849
1,https://www.sciencedirect.com/science/article/pii/S0022169423008028
1,https://www.sciencedirect.com/science/article/pii/S0022169423008107
1,https://www.sciencedirect.com/science/article/pii/S002216942300776X
1,https://www.sciencedirect.com/science/article/pii/S0022169423007850
1,https://www.sciencedirect.com/science/article/pii/S0022169423008065
1,https://www.sciencedirect.com/science/article/pii/S0022169423008223
1,https://www.sciencedirect.com/science/article/pii/S0022169423008089
1,https://www.sciencedirect.com/science/article/pii/S0022169423008193
1,https://www.sciencedirect.com/science/article/pii/S0022169423007564
1,https://www.sciencedirect.com/science/article/pii/S002216942300820X
2,https://www.sciencedirect.com/science/article/pii/S0022169423007424
2,https://www.sciencedirect.com/science/article/pii/S0022169423005772
2,https://www.sciencedirect.com/science/article/pii/S0022169423005863
2,https://www.sciencedirect.com/science/article/pii/S0022169423006030
2,https://www.sciencedirect.com/science/article/pii/S0022169423006066
2,https://www.sciencedirect.com/science/article/pii/S0022169423006182
2,https://www.sciencedirect.com/science/article/pii/S0022169423006200
2,https://www.sciencedirect.com/science/article/pii/S002216942300625X
