,journal,authors,buzz_id,date,name,doi,pii
26,Water Research,"['Guan Wang', 'Biao Li', 'Yifeng Zhang']",1,2023-07-02,Ammonia-mediated iron cycle for oxidizing agent activation in advanced oxidation process,10.1016/j.watres.2023.120295,S0043135423007315
27,Water Research,"['H. M. Abd-ur-Rehman', 'V. Prodanovic', 'K. Zhang']",1,2023-06-29,"Removal of hydrophilic, hydrophobic, and charged xenobiotic organic compounds from greywater using green wall media",10.1016/j.watres.2023.120290,S0043135423007261
28,Water Research,"['João Pereira', 'Patrícia Neves', 'Annemiek ter Heijne']",1,2023-08-15,Starvation combined with constant anode potential triggers intracellular electron storage in electro-active biofilms,10.1016/j.watres.2023.120278,S0043135423007145
29,Water Research,"['Zhizhao He', 'Yingnan Li', 'T. David Waite']",1,2023-08-15,Insufficient desorption of ions in constant-current membrane capacitive deionization (MCDI): Problems and solutions,10.1016/j.watres.2023.120273,S0043135423007091
30,Water Research X,"['Jessica Penny', 'Dibesh Khadka', 'Slobodan Djordjević']",1,2023-09-01,Using multi criteria decision analysis in a geographical information system framework to assess drought risk,10.1016/j.wroa.2023.100190,S2589914723000269
31,Water Research,"['G. Ruck', 'A. Decamps', 'A. Chaumot']",1,2023-08-15,Avoidance behaviour of aquatic macroinvertebrates for real-time detection of micropollutant surge in wastewater effluents,10.1016/j.watres.2023.120228,S0043135423006644
32,Water Research,"['Charlotte Henkel', 'Jonas Lamprecht', 'Thilo Hofmann']",1,2023-08-15,Environmental factors strongly influence the leaching of di(2-ethylhexyl) phthalate from polyvinyl chloride microplastics,10.1016/j.watres.2023.120235,S0043135423006711
33,Water Research X,"['Abraham Cullom', 'Mattheu Storme Spencer', 'Marc A. Edwards']",1,2023-06-15,Influence of pipe materials on in-building disinfection of <ce:italic>P. aeruginosa</ce:italic> and <ce:italic>A. baumannii</ce:italic> in simulated hot water plumbing,10.1016/j.wroa.2023.100189,S2589914723000257
34,Water Research,"['Natnael Demissie', 'Prithvi Simha', 'Björn Vinnerås']",1,2023-08-15,Degradation of 75 organic micropollutants in fresh human urine and water by UV advanced oxidation process,10.1016/j.watres.2023.120221,S0043135423006577
35,Water Research,"['Mattia Mattei', 'Rosa M. Pintó', 'Alex Arenas']",1,2023-08-15,Analysis of SARS-CoV-2 in wastewater for prevalence estimation and investigating clinical diagnostic test biases,10.1016/j.watres.2023.120223,S0043135423006590
36,Water Research,"[""Camila D' Bastiani"", 'David Kennedy', 'Anthony Reynolds']",1,2023-08-15,CFD simulation of anaerobic granular sludge reactors: A review,10.1016/j.watres.2023.120220,S0043135423006565
37,Water Research,"['Signe Haukelidsaeter', 'Alje S. Boersma', 'Caroline P. Slomp']",1,2023-06-10,"Influence of filter age on Fe, Mn and NH<ce:inf loc=post>4</ce:inf><ce:sup loc=post>+</ce:sup> removal in dual media rapid sand filters used for drinking water production",10.1016/j.watres.2023.120184,S0043135423006206
38,Water Research,"['Tao Liu', 'Shihu Hu', 'Jianhua Guo']",1,2023-08-15,Simultaneous dissolved methane and nitrogen removal from low-strength wastewater using anaerobic granule-based sequencing batch reactor,10.1016/j.watres.2023.120194,S0043135423006309
39,Water Research,"['Elin Ossiansson', 'Frank Persson', 'David J. I. Gustavsson']",1,2023-08-15,Seasonal variations in acidogenic fermentation of filter primary sludge,10.1016/j.watres.2023.120181,S0043135423006176
40,Water Research X,"['Jinha Kim', 'Myung Hwangbo', 'Kung-Hui Chu']",1,2023-09-01,Advances and perspectives of using stable isotope probing (SIP)-based technologies in contaminant biodegradation,10.1016/j.wroa.2023.100187,S2589914723000233
41,Water Research,"['Joanke van Dijk', 'Stefan C. Dekker', 'Annemarie P. van Wezel']",1,2023-08-01,European-wide spatial analysis of sewage treatment plants and the possible benefits to nature of advanced treatment to reduce pharmaceutical emissions,10.1016/j.watres.2023.120157,S0043135423005936
42,Water Research,"['Frieberg Kim', 'Gago-Ferrero Pablo', 'Lundqvist Johan']",1,2023-08-15,Effect-based evaluation of water quality in a system of indirect reuse of wastewater for drinking water production,10.1016/j.watres.2023.120147,S0043135423005833
43,Water Research,"['Luca Carena', 'Ángela García-Gil', 'Davide Vione']",1,2023-08-01,Global modeling of lake-water indirect photochemistry based on the equivalent monochromatic wavelength approximation: The case of the triplet states of chromophoric dissolved organic matter,10.1016/j.watres.2023.120153,S0043135423005894
44,Water Research,"['Jiaxing Fang', 'Zihan Dai', 'Gang Liu']",1,2023-08-01,Service-lines as major contributor to water quality deterioration at customer ends,10.1016/j.watres.2023.120143,S0043135423005791
45,Water Research,"['Jinsong Wang', 'David de Ridder', 'Albert van der Wal']",1,2023-08-01,The abiotic removal of organic micropollutants with iron and manganese oxides in rapid sand filters for groundwater treatment,10.1016/j.watres.2023.120146,S0043135423005821
46,Water Research,"['Mingchen Yao', 'Yue Zhang', 'Gang Liu']",1,2023-08-01,Building water quality deterioration during water supply restoration after interruption: Influences of premise plumbing configuration,10.1016/j.watres.2023.120149,S0043135423005857
47,Water Research,"['Niamh A. Martin', 'Laura Sala-Comorera', 'Wim G. Meijer']",1,2023-08-15,Inclusion of hydrodynamic properties of bathing waters is critical in selecting faecal indicators to assess public health impacts of faecal contamination,10.1016/j.watres.2023.120137,S0043135423005730
48,Water Research,"['Jani M. Salminen', 'Markus M. Weckström']",1,2023-08-01,Water accounting as a tool for tracing the industries responsible for the point-source loads into water bodies,10.1016/j.watres.2023.120142,S004313542300578X
49,Water Research,"['Enrique E. Rodriguez', 'Charles B. Bott', 'Nancy G. Love']",1,2023-08-01,<ce:italic>In vitro</ce:italic> bioassays to monitor complex chemical mixtures at a carbon-based indirect potable reuse plant,10.1016/j.watres.2023.120094,S0043135423005304
50,Water Research,"['Shreya Ajith Trikannad', 'Doris van Halem', 'Jan Peter van der Hoek']",2,2023-06-15,The contribution of deeper layers in slow sand filters to pathogens removal,10.1016/j.watres.2023.119994,S004313542300430X
51,Water Research,"['Rachel Hurley', 'Hans Fredrik Veiteberg Braaten', 'Marianne Olsen']",2,2023-05-15,"Measuring riverine macroplastic: Methods, harmonisation, and quality control",10.1016/j.watres.2023.119902,S004313542300338X
52,Water Research,"['Xingaoyuan Xiong', 'Yanan Shang', 'Zongsu Wei']",2,2023-05-15,Complete defluorination of perfluorooctanoic acid (PFOA) by ultrasonic pyrolysis towards zero fluoro-pollution,10.1016/j.watres.2023.119829,S0043135423002646
53,Water Research,"['Christoffer Wadström', 'Karolina Södergren', 'Jenny Palm']",2,2023-04-15,Exploring total economic values in an emerging urban circular wastewater system,10.1016/j.watres.2023.119806,S0043135423002415
54,Water Research,"['Nouran T. Bahgat', 'Philipp Wilfert', 'Mark van Loosdrecht']",2,2023-05-01,Integrated resource recovery from aerobic granular sludge plants,10.1016/j.watres.2023.119819,S0043135423002543
55,Water Research,"['Chi T. U. Le', 'Warren L. Paul', 'Phillip Suter']",2,2023-03-01,Integrating simulation models and statistical models using causal modelling principles to predict aquatic macroinvertebrate responses to climate change,10.1016/j.watres.2023.119661,S0043135423000969
56,Water Research X,"['Christian Kassar', 'Cole Graham', 'Treavor H. Boyer']",2,2022-12-01,Removal of perfluoroalkyl acids and common drinking water contaminants by weak-base anion exchange resins: Impacts of solution pH and resin properties,10.1016/j.wroa.2022.100159,S2589914722000299
57,Water Research,"['Maria Molinos-Senante', 'Alexandros Maziotis', 'Manuel Mocholi-Arce']",2,2022-10-15,Understanding water-energy nexus in drinking water provision: An eco-efficiency assessment of water companies,10.1016/j.watres.2022.119133,S004313542201079X
58,Water Research,"['Zhongzhong Wang', 'Shun Wang', 'Xinmin Zhan']",2,2022-10-01,Distinguishing responses of acetoclastic and hydrogenotrophic methanogens to ammonia stress in mesophilic mixed cultures,10.1016/j.watres.2022.119029,S0043135422009757
59,Water Research,"['Guangtao Fu', 'Yiwen Jin', 'David Butler']",2,2022-09-01,The role of deep learning in urban water management: A critical review,10.1016/j.watres.2022.118973,S0043135422009204
60,Water Research X,"['Ana B. Rios-Miguel', 'Garrett J. Smith', 'Cornelia U. Welte']",2,2022-08-01,Microbial paracetamol degradation involves a high diversity of novel amidase enzyme candidates,10.1016/j.wroa.2022.100152,S2589914722000226
61,Water Research,"['Lihua Chen', 'Xuan Li', 'Gang Liu']",2,2022-07-01,Capturing and tracing the spatiotemporal variations of planktonic and particle-associated bacteria in an unchlorinated drinking water distribution system,10.1016/j.watres.2022.118589,S0043135422005425
62,Water Research,"['Edward J. H. van Dijk', 'Viktor A. Haaksman', 'Mario Pronk']",2,2022-06-01,On the mechanisms for aerobic granulation - model based evaluation,10.1016/j.watres.2022.118365,S004313542200327X
63,Water Research,"['Mingliang Chen', 'Sebastiaan G. J. Heijman', 'Luuk C. Rietveld']",2,2022-06-01,Oil-in-water emulsion separation: Fouling of alumina membranes with and without a silicon carbide deposition in constant flux filtration mode,10.1016/j.watres.2022.118267,S0043135422002305
64,Water Research X,"['Wenzel Gruber', 'Paul M. Magyar', 'Joachim Mohn']",2,2022-05-01,Tracing N<ce:inf loc=post>2</ce:inf>O formation in full-scale wastewater treatment with natural abundance isotopes indicates control by organic substrate and process settings,10.1016/j.wroa.2022.100130,S2589914722000019
65,Water Research,"['Aashna Mittal', 'Lisa Scholten', 'Zoran Kapelan']",2,2022-05-15,A review of serious games for urban water management decisions: current gaps and future research directions,10.1016/j.watres.2022.118217,S0043135422001804
66,Water Research,"['Christina M. Morrison', 'Samantha Hogard', 'Eric C. Wert']",2,2022-05-01,Ozone disinfection of waterborne pathogens and their surrogates: A critical review,10.1016/j.watres.2022.118206,S0043135422001695
67,Water Research,"['P. Jeffrey', 'Z. Yang', 'S. J. Judd']",2,2022-05-01,The status of potable water reuse implementation,10.1016/j.watres.2022.118198,S0043135422001610
68,Water Research,"['Caitlin Proctor', 'Emily Garner', 'Sarah-Jane Haig']",2,2022-03-01,"Tenets of a holistic approach to drinking water-associated pathogen research, management, and communication",10.1016/j.watres.2021.117997,S004313542101191X
69,Water Research,"['Marcos Quintela-Baluja', 'Dominic Frigon', 'David W. Graham']",2,2021-11-01,Dynamics of integron structures across a wastewater network – Implications to resistance gene transfer,10.1016/j.watres.2021.117720,S0043135421009143
70,Water Research,"['Robert Niederdorfer', 'Lisa Fragner', 'Helmut Bürgmann']",2,2021-07-15,Distinct growth stages controlled by the interplay of deterministic and stochastic processes in functional anammox biofilms,10.1016/j.watres.2021.117225,S0043135421004231
71,Water Research,"['Frances C. Pick', 'Katherine E. Fish', 'Joby B. Boxall']",2,2021-06-15,Assimilable organic carbon cycling within drinking water distribution systems,10.1016/j.watres.2021.117147,S0043135421003456
72,Water Research,"['Benny Zuse Rousso', 'Edoardo Bertone', 'David P. Hamilton']",2,2021-06-15,Light-induced fluorescence quenching leads to errors in sensor measurements of phytoplankton chlorophyll and phycocyanin,10.1016/j.watres.2021.117133,S0043135421003316
73,Water Research,"['Jangwoo Lee', 'Feng Ju', 'Helmut Bürgmann']",2,2021-06-01,Unraveling the riverine antibiotic resistome: The downstream fate of anthropogenic inputs,10.1016/j.watres.2021.117050,S0043135421002487
74,Water Research,"['David Calderón-Franco', 'Mark C. M. van Loosdrecht', 'David G. Weissbrodt']",2,2021-02-01,Free-floating extracellular DNA: Systematic profiling of mobile genetic elements and antibiotic resistance from wastewater,10.1016/j.watres.2020.116592,S0043135420311271
75,Water Research,"['G. Ruck', 'A. Decamps', 'A. Chaumot']",3,2023-08-15,Avoidance behaviour of aquatic macroinvertebrates for real-time detection of micropollutant surge in wastewater effluents,10.1016/j.watres.2023.120228,S0043135423006644
76,Water Research,"['Jiaxing Fang', 'Zihan Dai', 'Gang Liu']",3,2023-08-01,Service-lines as major contributor to water quality deterioration at customer ends,10.1016/j.watres.2023.120143,S0043135423005791
77,Water Research,"['Mingchen Yao', 'Yue Zhang', 'Gang Liu']",3,2023-08-01,Building water quality deterioration during water supply restoration after interruption: Influences of premise plumbing configuration,10.1016/j.watres.2023.120149,S0043135423005857
78,Water Research,"['Xiaotong Cen', 'Jiuling Li', 'Min Zheng']",3,2023-07-15,A critical review of chemical uses in urban sewer systems,10.1016/j.watres.2023.120108,S0043135423005444
79,Water Research,"['Eva Reynaert', 'Philipp Steiner', 'Eberhard Morgenroth']",3,2023-07-15,Predicting microbial water quality in on-site water reuse systems with online sensors,10.1016/j.watres.2023.120075,S0043135423005110
80,Water Research,"['Alison M. Brown', 'Adrian M. Bass', 'Amy E. Pickard']",3,2023-06-01,Urban landscapes and legacy industry provide hotspots for riverine greenhouse gases: A source-to-sea study of the River Clyde,10.1016/j.watres.2023.119969,S0043135423004050
81,Water Research,"['Dianneke van Wijk', 'Manqi Chang', 'Wolf M. Mooij']",3,2023-08-15,Regime shifts in shallow lakes explained by critical turbidity,10.1016/j.watres.2023.119950,S004313542300386X
82,Water Research,"['Rachel Hurley', 'Hans Fredrik Veiteberg Braaten', 'Marianne Olsen']",3,2023-05-15,"Measuring riverine macroplastic: Methods, harmonisation, and quality control",10.1016/j.watres.2023.119902,S004313542300338X
83,Water Research,"['Sina Moradi', 'Amr Omar', 'Greg Leslie']",3,2023-05-15,Forecasting and Optimizing Dual Media Filter Performance via Machine Learning,10.1016/j.watres.2023.119874,S0043135423003093
84,Water Research,"['Jeil Oh', 'Matthew Bartos']",3,2023-05-15,Model predictive control of stormwater basins coupled with real-time data assimilation enhances flood and pollution control under uncertainty,10.1016/j.watres.2023.119825,S0043135423002609
85,Water Research X,"['Magnus Arnell', 'Maya Miltell', 'Gustaf Olsson']",3,2023-05-01,Making waves: A vision for digital water utilities,10.1016/j.wroa.2023.100170,S2589914723000063
86,Water Research X,"['Eric McLamore', 'Owen Duckworth', 'Sandra Guzmán']",3,2023-05-01,Perspective: Phosphorus monitoring must be rooted in sustainability frameworks spanning material scale to human scale,10.1016/j.wroa.2023.100168,S258991472300004X
87,Water Research,"['M. Schwarz', 'J. Trippel', 'M. Wagner']",3,2023-03-01,Dynamic alpha factor prediction with operating data - a machine learning approach to model oxygen transfer dynamics in activated sludge,10.1016/j.watres.2023.119650,S0043135423000854
88,Water Research,"['Bradley Jenks', 'Filippo Pecci', 'Ivan Stoianov']",3,2023-03-01,Optimal design-for-control of self-cleaning water distribution networks using a convex multi-start algorithm,10.1016/j.watres.2023.119602,S0043135423000374
89,Water Research,"['Tianlong Jia', 'Zoran Kapelan', 'Riccardo Taormina']",3,2023-03-01,Deep learning for detecting macroplastic litter in water bodies: A review,10.1016/j.watres.2023.119632,S0043135423000672
90,Water Research,"['Anaïs Oliva', 'Vera E. Onana', 'Yannick Huot']",3,2023-03-01,Geospatial analysis reveals a hotspot of fecal bacteria in Canadian prairie lakes linked to agricultural non-point sources,10.1016/j.watres.2023.119596,S0043135423000313
91,Water Research X,"['Deborah Stoffel', 'Nicolas Derlon', 'Céline Jacquin']",3,2023-01-01,Gravity-driven membrane filtration with compact second-life modules daily backwashed: An alternative to conventional ultrafiltration for centralized facilities,10.1016/j.wroa.2023.100178,S2589914723000142
92,Water Research,"['Alejandro Figueroa', 'Bruno Hadengue', 'Frank Blumensaat']",3,2023-02-01,A framework for modelling in-sewer thermal-hydraulic dynamic anomalies driven by stormwater runoff and seasonal effects,10.1016/j.watres.2022.119492,S0043135422014373
93,Water Research,"['Lasse Harkort', 'Zheng Duan']",3,2023-02-01,Estimation of dissolved organic carbon from inland waters at a large scale using satellite data and machine learning methods,10.1016/j.watres.2022.119478,S0043135422014233
94,Water Research,"['Xiaowu Huang', 'Wenkui Mi', 'Po-Heng Lee']",3,2023-02-01,C-N-S synergy in a pilot-scale mainstream anammox fluidized-bed membrane bioreactor for treating chemically enhanced primary treatment saline sewage,10.1016/j.watres.2022.119475,S0043135422014208
95,Water Research X,"['Joël Affolter', 'Thomas Brunner', 'Frédéric Vogel']",3,2022-12-01,A prototype system for the hydrothermal oxidation of feces,10.1016/j.wroa.2022.100160,S2589914722000305
96,Water Research,"['Daniel Valero', 'Biruk S. Belay', 'Mário J. Franca']",3,2022-11-01,The key role of surface tension in the transport and quantification of plastic pollution in rivers,10.1016/j.watres.2022.119078,S0043135422010247
97,Water Research,"['Ralf C. H. Aben', 'Mandy Velthuis', 'Sarian Kosten']",3,2022-11-01,Temperature response of aquatic greenhouse gas emissions differs between dominant plant types,10.1016/j.watres.2022.119251,S0043135422011964
98,Water Research,"['Marc Teixidó', 'Joseph A. Charbonnet', 'David L. Sedlak']",3,2022-11-01,Use of pilot-scale geomedia-amended biofiltration system for removal of polar trace organic and inorganic contaminants from stormwater runoff,10.1016/j.watres.2022.119246,S0043135422011915
99,Water Research,"['Maria Molinos-Senante', 'Alexandros Maziotis', 'Manuel Mocholi-Arce']",3,2022-10-15,Understanding water-energy nexus in drinking water provision: An eco-efficiency assessment of water companies,10.1016/j.watres.2022.119133,S004313542201079X
100,Water Research,"[""Camila D' Bastiani"", 'David Kennedy', 'Anthony Reynolds']",4,2023-08-15,CFD simulation of anaerobic granular sludge reactors: A review,10.1016/j.watres.2023.120220,S0043135423006565
101,Water Research,"['Elizabeth Holton', 'Carla Louw', 'Barbara Kasprzyk-Hordern']",4,2023-07-15,Quantifying community-wide antibiotic usage via urban water fingerprinting: Focus on contrasting resource settings in South Africa,10.1016/j.watres.2023.120110,S0043135423005468
102,Water Research,"['Laura Varga', 'Kathrin Fenner', 'Mark Honti']",4,2023-07-01,From market to environment – consumption-normalised pharmaceutical emissions in the Rhine catchment,10.1016/j.watres.2023.120017,S0043135423004530
103,Water Research,"['Shreya Ajith Trikannad', 'Doris van Halem', 'Jan Peter van der Hoek']",4,2023-06-15,The contribution of deeper layers in slow sand filters to pathogens removal,10.1016/j.watres.2023.119994,S004313542300430X
104,Water Research,"['Žiga Pandur', 'Jure Zevnik', 'Matevž Dular']",4,2023-06-01,Water treatment by cavitation: Understanding it at a single bubble - bacterial cell level,10.1016/j.watres.2023.119956,S0043135423003925
105,Water Research,"['Carolin Seller', 'Laura Varga', 'Mark Honti']",4,2023-05-15,Do biotransformation data from laboratory experiments reflect micropollutant degradation in a large river basin?,10.1016/j.watres.2023.119908,S0043135423003445
106,Water Research,"['Jeil Oh', 'Matthew Bartos']",4,2023-05-15,Model predictive control of stormwater basins coupled with real-time data assimilation enhances flood and pollution control under uncertainty,10.1016/j.watres.2023.119825,S0043135423002609
107,Water Research,"['Christoffer Wadström', 'Karolina Södergren', 'Jenny Palm']",4,2023-04-15,Exploring total economic values in an emerging urban circular wastewater system,10.1016/j.watres.2023.119806,S0043135423002415
108,Water Research,"['G. Shiravani', 'D. Oberrecht', 'A. Wurpts']",4,2023-03-01,Numerical modeling of microplastic interaction with fine sediment under estuarine conditions,10.1016/j.watres.2022.119564,S0043135422015093
109,Water Research,"['Chaojie Li', 'Émile Sylvestre', 'Tamar Kohn']",4,2023-02-01,Waterborne virus transport and the associated risks in a large lake,10.1016/j.watres.2022.119437,S0043135422013823
110,Water Research,"['Helene Walch', 'Antonia Praetorius', 'Thilo Hofmann']",4,2023-02-01,Generation of reproducible model freshwater particulate matter analogues to study the interaction with particulate contaminants,10.1016/j.watres.2022.119385,S0043135422013306
111,Water Research,"['Daniel Valero', 'Biruk S. Belay', 'Mário J. Franca']",4,2022-11-01,The key role of surface tension in the transport and quantification of plastic pollution in rivers,10.1016/j.watres.2022.119078,S0043135422010247
112,Water Research X,"['N. Kovoor George', 'B. A. Wols', 'W. Gernjak']",4,2022-12-01,A novel approach to interpret quasi-collimated beam results to support design and scale-up of vacuum UV based AOPs,10.1016/j.wroa.2022.100158,S2589914722000287
113,Water Research,"['Guangtao Fu', 'Yiwen Jin', 'David Butler']",4,2022-09-01,The role of deep learning in urban water management: A critical review,10.1016/j.watres.2022.118973,S0043135422009204
114,Water Research,"['Nina Gnann', 'Björn Baschek', 'Thomas A. Ternes']",4,2022-08-15,Close-range remote sensing-based detection and identification of macroplastics on water assisted by artificial intelligence: A review,10.1016/j.watres.2022.118902,S0043135422008491
115,Water Research,"['K. L. Spencer', 'J. A. Wheatland', 'T. Lawrence']",4,2022-08-15,Quantification of 3-dimensional structure and properties of flocculated natural suspended sediment,10.1016/j.watres.2022.118835,S0043135422007849
116,Water Research,"['Barnaby Dobson', 'Saoirse Barry', 'William D. Pearse']",4,2022-08-01,Predicting catchment suitability for biodiversity at national scales,10.1016/j.watres.2022.118764,S0043135422007175
117,Water Research,"['M. R. Ruiz-Pérez', 'M. D. Alba-Rodríguez', 'M. Marrero']",4,2022-08-01,"Evaluation of water footprint of urban renewal projects. Case study in Seville, Andalusia",10.1016/j.watres.2022.118715,S0043135422006686
118,Water Research,"['Shotaro Torii', 'Marie-Hélène Corre', 'Tamar Kohn']",4,2022-07-15,Genotype-dependent kinetics of enterovirus inactivation by free chlorine and ultraviolet (UV) irradiation,10.1016/j.watres.2022.118712,S0043135422006650
119,Water Research,"['Darjan Podbevšek', 'Gilles Ledoux', 'Matevž Dular']",4,2022-07-15,Investigation of hydrodynamic cavitation induced reactive oxygen species production in microchannels via chemiluminescent luminol oxidation reactions,10.1016/j.watres.2022.118628,S0043135422005814
120,Water Research,"['Nicole Acosta', 'María A. Bautista', 'Michael D. Parkins']",4,2022-07-15,Longitudinal SARS-CoV-2 RNA wastewater monitoring across a range of scales correlates with total and regional COVID-19 burden in a well-defined urban population,10.1016/j.watres.2022.118611,S0043135422005644
121,Water Research,"['Ditte Marie Reinholdt Jensen', 'Santiago Sandoval', 'Luca Vezzaro']",4,2022-06-15,Classifying pollutant flush signals in stormwater using functional data analysis on TSS MV curves,10.1016/j.watres.2022.118394,S0043135422003566
122,Water Research,"['Edward J. H. van Dijk', 'Viktor A. Haaksman', 'Mario Pronk']",4,2022-06-01,On the mechanisms for aerobic granulation - model based evaluation,10.1016/j.watres.2022.118365,S004313542200327X
