vol_index,paper_link
0,https://www.sciencedirect.com/science/article/pii/S2468312423000032
0,https://www.sciencedirect.com/science/article/pii/S2468312423000044
0,https://www.sciencedirect.com/science/article/pii/S2468312423000056
0,https://www.sciencedirect.com/science/article/pii/S2468312423000068
0,https://www.sciencedirect.com/science/article/pii/S246831242300007X
1,https://www.sciencedirect.com/science/article/pii/S2468312422000232
1,https://www.sciencedirect.com/science/article/pii/S2468312423000019
2,https://www.sciencedirect.com/science/article/pii/S2468312422000141
2,https://www.sciencedirect.com/science/article/pii/S2468312422000153
2,https://www.sciencedirect.com/science/article/pii/S2468312422000165
2,https://www.sciencedirect.com/science/article/pii/S2468312422000177
2,https://www.sciencedirect.com/science/article/pii/S2468312422000189
2,https://www.sciencedirect.com/science/article/pii/S2468312422000190
2,https://www.sciencedirect.com/science/article/pii/S2468312422000207
2,https://www.sciencedirect.com/science/article/pii/S2468312422000219
3,https://www.sciencedirect.com/science/article/pii/S2468312422000104
3,https://www.sciencedirect.com/science/article/pii/S2468312422000086
3,https://www.sciencedirect.com/science/article/pii/S2468312422000098
3,https://www.sciencedirect.com/science/article/pii/S2468312422000116
3,https://www.sciencedirect.com/science/article/pii/S2468312422000128
3,https://www.sciencedirect.com/science/article/pii/S246831242200013X
4,https://www.sciencedirect.com/science/article/pii/S2468312422000013
4,https://www.sciencedirect.com/science/article/pii/S2468312422000025
4,https://www.sciencedirect.com/science/article/pii/S2468312422000037
4,https://www.sciencedirect.com/science/article/pii/S2468312422000049
4,https://www.sciencedirect.com/science/article/pii/S2468312422000050
4,https://www.sciencedirect.com/science/article/pii/S2468312422000062
5,https://www.sciencedirect.com/science/article/pii/S2468312421000171
5,https://www.sciencedirect.com/science/article/pii/S2468312421000134
5,https://www.sciencedirect.com/science/article/pii/S2468312421000122
5,https://www.sciencedirect.com/science/article/pii/S2468312421000158
5,https://www.sciencedirect.com/science/article/pii/S2468312421000225
5,https://www.sciencedirect.com/science/article/pii/S2468312421000146
5,https://www.sciencedirect.com/science/article/pii/S246831242100016X
5,https://www.sciencedirect.com/science/article/pii/S2468312421000183
5,https://www.sciencedirect.com/science/article/pii/S2468312421000195
5,https://www.sciencedirect.com/science/article/pii/S2468312421000213
5,https://www.sciencedirect.com/science/article/pii/S2468312421000237
5,https://www.sciencedirect.com/science/article/pii/S2468312421000201
5,https://www.sciencedirect.com/science/article/pii/S2468312421000250
6,https://www.sciencedirect.com/science/article/pii/S2468312421000067
6,https://www.sciencedirect.com/science/article/pii/S2468312421000079
6,https://www.sciencedirect.com/science/article/pii/S2468312421000109
6,https://www.sciencedirect.com/science/article/pii/S2468312421000055
6,https://www.sciencedirect.com/science/article/pii/S2468312421000080
6,https://www.sciencedirect.com/science/article/pii/S2468312421000110
6,https://www.sciencedirect.com/science/article/pii/S2468312421000092
7,https://www.sciencedirect.com/science/article/pii/S2468312420300250
7,https://www.sciencedirect.com/science/article/pii/S2468312420300237
7,https://www.sciencedirect.com/science/article/pii/S2468312421000031
7,https://www.sciencedirect.com/science/article/pii/S2468312421000018
7,https://www.sciencedirect.com/science/article/pii/S246831242100002X
8,https://www.sciencedirect.com/science/article/pii/S2468312420300213
8,https://www.sciencedirect.com/science/article/pii/S2468312420300110
8,https://www.sciencedirect.com/science/article/pii/S2468312420300158
8,https://www.sciencedirect.com/science/article/pii/S246831242030016X
8,https://www.sciencedirect.com/science/article/pii/S2468312420300134
8,https://www.sciencedirect.com/science/article/pii/S2468312420300122
8,https://www.sciencedirect.com/science/article/pii/S2468312420300201
8,https://www.sciencedirect.com/science/article/pii/S2468312420300225
8,https://www.sciencedirect.com/science/article/pii/S2468312420300146
8,https://www.sciencedirect.com/science/article/pii/S2468312420300109
8,https://www.sciencedirect.com/science/article/pii/S2468312420300092
8,https://www.sciencedirect.com/science/article/pii/S2468312420300195
9,https://www.sciencedirect.com/science/article/pii/S2468312420300018
9,https://www.sciencedirect.com/science/article/pii/S246831242030002X
9,https://www.sciencedirect.com/science/article/pii/S2468312420300079
9,https://www.sciencedirect.com/science/article/pii/S2468312420300031
9,https://www.sciencedirect.com/science/article/pii/S2468312420300043
9,https://www.sciencedirect.com/science/article/pii/S2468312420300055
9,https://www.sciencedirect.com/science/article/pii/S2468312420300067
10,https://www.sciencedirect.com/science/article/pii/S2468312419300070
10,https://www.sciencedirect.com/science/article/pii/S2468312418300245
10,https://www.sciencedirect.com/science/article/pii/S2468312418300270
10,https://www.sciencedirect.com/science/article/pii/S2468312418300440
10,https://www.sciencedirect.com/science/article/pii/S246831241830004X
10,https://www.sciencedirect.com/science/article/pii/S2468312419300215
10,https://www.sciencedirect.com/science/article/pii/S2468312419300203
10,https://www.sciencedirect.com/science/article/pii/S2468312419300227
11,https://www.sciencedirect.com/science/article/pii/S2468312419300173
11,https://www.sciencedirect.com/science/article/pii/S2468312418300403
11,https://www.sciencedirect.com/science/article/pii/S2468312419300082
11,https://www.sciencedirect.com/science/article/pii/S2468312419300069
11,https://www.sciencedirect.com/science/article/pii/S2468312419300021
11,https://www.sciencedirect.com/science/article/pii/S2468312419300057
11,https://www.sciencedirect.com/science/article/pii/S2468312418300208
12,https://www.sciencedirect.com/science/article/pii/S2468312418300300
12,https://www.sciencedirect.com/science/article/pii/S2468312418300439
12,https://www.sciencedirect.com/science/article/pii/S2468312418300336
12,https://www.sciencedirect.com/science/article/pii/S246831241930001X
12,https://www.sciencedirect.com/science/article/pii/S246831241830021X
13,https://www.sciencedirect.com/science/article/pii/S2468312418300075
13,https://www.sciencedirect.com/science/article/pii/S2468312418300385
13,https://www.sciencedirect.com/science/article/pii/S2468312418300087
13,https://www.sciencedirect.com/science/article/pii/S2468312418300373
13,https://www.sciencedirect.com/science/article/pii/S2468312418300427
13,https://www.sciencedirect.com/science/article/pii/S2468312418300282
13,https://www.sciencedirect.com/science/article/pii/S2468312418300348
13,https://www.sciencedirect.com/science/article/pii/S2468312418300312
13,https://www.sciencedirect.com/science/article/pii/S2468312419300033
14,https://www.sciencedirect.com/science/article/pii/S246831241730007X
14,https://www.sciencedirect.com/science/article/pii/S2468312418300178
14,https://www.sciencedirect.com/science/article/pii/S2468312418300129
14,https://www.sciencedirect.com/science/article/pii/S2468312418300294
14,https://www.sciencedirect.com/science/article/pii/S2468312418300166
14,https://www.sciencedirect.com/science/article/pii/S2468312418300233
15,https://www.sciencedirect.com/science/article/pii/S2468312418300026
15,https://www.sciencedirect.com/science/article/pii/S2468312418300038
15,https://www.sciencedirect.com/science/article/pii/S2468312418300063
16,https://www.sciencedirect.com/science/article/pii/S2468312417000153
16,https://www.sciencedirect.com/science/article/pii/S2468312417000165
16,https://www.sciencedirect.com/science/article/pii/S2468312417300056
16,https://www.sciencedirect.com/science/article/pii/S2468312416300207
16,https://www.sciencedirect.com/science/article/pii/S2468312416300189
16,https://www.sciencedirect.com/science/article/pii/S2468312416300165
16,https://www.sciencedirect.com/science/article/pii/S2468312417300044
17,https://www.sciencedirect.com/science/article/pii/S2468312417000049
17,https://www.sciencedirect.com/science/article/pii/S2468312417000050
17,https://www.sciencedirect.com/science/article/pii/S2468312417000025
17,https://www.sciencedirect.com/science/article/pii/S2468312416300232
17,https://www.sciencedirect.com/science/article/pii/S2468312416300220
17,https://www.sciencedirect.com/science/article/pii/S2468312416300268
17,https://www.sciencedirect.com/science/article/pii/S2468312416300153
17,https://www.sciencedirect.com/science/article/pii/S2468312416300256
17,https://www.sciencedirect.com/science/article/pii/S2468312417300032
