,journal,authors,buzz_id,date,name,doi,pii
22,Ocean Modelling,"['I. Shevchenko', 'P. Berloff']",0,2022-10-31,A method for preserving nominally-resolved flow patterns in low-resolution ocean simulations: Constrained dynamics,10.1016/j.ocemod.2022.102098,S1463500322001135
23,Ocean Modelling,"['Erin E. Thomas', 'Malte Müller']",0,2022-09-30,Characterizing vertical upper ocean temperature structures in the European Arctic through unsupervised machine learning,10.1016/j.ocemod.2022.102092,S146350032200110X
24,Ocean Modelling,"['R. A. Khan', 'N. K. -R. Kevlahan']",0,2022-06-30,Data assimilation for the two-dimensional shallow water equations: Optimal initial conditions for tsunami modelling,10.1016/j.ocemod.2022.102009,S1463500322000506
25,Ocean Modelling,"['Gil Lemos', 'Alvaro Semedo', 'Hector Lobeto']",1,2023-06-30,"Performance evaluation of a global CMIP6 single forcing, multi wave model ensemble of wave climate simulations",10.1016/j.ocemod.2023.102237,S1463500323000781
26,Ocean Modelling,"['Giorgia Verri', 'Ivano Barletta', 'Giovanni Coppini']",1,2023-06-26,"Shelf slope, estuarine dynamics and river plumes in a z* vertical coordinate, unstructured grid model",10.1016/j.ocemod.2023.102235,S1463500323000768
27,Ocean Modelling,"['Sean C. Crosby', 'Cornelis M. Nederhoff', 'Eric E. Grossman']",1,2023-08-31,Efficient modeling of wave generation and propagation in a semi-enclosed estuary,10.1016/j.ocemod.2023.102231,S1463500323000720
28,Ocean Modelling,"['Elizabeth C. Fine', 'Julie L. McClean', 'Elizabeth C. Hunke']",1,2023-08-31,Arctic ice-ocean interactions in an 8-to-2 kilometer resolution global model,10.1016/j.ocemod.2023.102228,S1463500323000690
29,Ocean Modelling,"['Alba Ricondo', 'Laura Cagigal', 'Fernando J. Méndez']",1,2023-08-31,HyWaves: Hybrid downscaling of multimodal wave spectra to nearshore areas,10.1016/j.ocemod.2023.102210,S1463500323000513
30,Ocean Modelling,"['Igor Shevchenko', 'P. Berloff']",1,2023-08-31,A hyper-parameterization method for comprehensive ocean models: Advection of the image point,10.1016/j.ocemod.2023.102208,S1463500323000495
31,Ocean Modelling,"['Humberto Pereira', 'Ana Picado', 'João M. Dias']",1,2023-08-31,Evaluation of Earth System Models outputs over the continental Portuguese coast: A historical comparison between CMIP5 and CMIP6,10.1016/j.ocemod.2023.102207,S1463500323000483
32,Ocean Modelling,"['X. Ruan', 'D. Couespel', 'Y. Wang']",1,2023-06-30,Combined physical and biogeochemical assessment of mesoscale eddy parameterisations in ocean models: Eddy induced advection at non-eddying resolutions,10.1016/j.ocemod.2023.102204,S1463500323000458
33,Ocean Modelling,"['Isabel A. Houghton', 'Stephen G. Penny', 'Pieter B. Smit']",1,2023-06-30,Ensemble-based data assimilation of significant wave height from Sofar Spotters and satellite altimeters with a global operational wave model,10.1016/j.ocemod.2023.102200,S1463500323000410
34,Ocean Modelling,"['Ronan Dupont', 'Megan Cook', 'Samuel Meulé']",1,2023-06-30,Sandy beach dynamics by constrained wave energy minimization,10.1016/j.ocemod.2023.102197,S1463500323000380
35,Ocean Modelling,"['S. Elnaz Naghibi', 'Sergey A. Karabasov', 'Igor Kamenkovich']",1,2023-06-30,Zonal jets in the Southern Ocean: A semi-analytical model based on scale separation,10.1016/j.ocemod.2023.102198,S1463500323000392
36,Ocean Modelling,"['Anastasia K. Fragkou', 'Christopher Old', 'Athanasios Angeloudis']",1,2023-06-30,Benchmarking a two-way coupled coastal wave–current hydrodynamics model,10.1016/j.ocemod.2023.102193,S1463500323000343
37,Ocean Modelling,"['S. L. Ward', 'P. E. Robins', 'S. R. Jenkins']",1,2023-06-30,The importance of resolving nearshore currents in coastal dispersal models,10.1016/j.ocemod.2023.102181,S1463500323000227
38,Ocean Modelling,"['Yang Zhang', 'Y. D. Afanasyev']",1,2023-04-30,Quasi-permanent meanders of the Kuroshio Extension: Laboratory experiments with altimetry and numerical simulations,10.1016/j.ocemod.2023.102180,S1463500323000215
39,Ocean Modelling,"['William I. Scott', 'Stephan C. Kramer', 'Matthew D. Piggott']",1,2023-04-30,Towards a fully unstructured ocean model for ice shelf cavity environments: Model development and verification using the Firedrake finite element framework,10.1016/j.ocemod.2023.102178,S1463500323000197
40,Ocean Modelling,"['Christopher Danek', 'Patrick Scholz', 'Gerrit Lohmann']",1,2023-04-30,Decadal variability of eddy temperature fluxes in the Labrador Sea,10.1016/j.ocemod.2023.102170,S1463500323000112
41,Ocean Modelling,"['Yong-Jin Tak', 'Hajoon Song', 'Yeonju Choi']",1,2023-02-28,Physical and biogeochemical responses in the Southern Ocean to a simple parameterization of Langmuir circulation,10.1016/j.ocemod.2022.102152,S1463500322001664
42,Ocean Modelling,"['Oladeji Q. Siyanbola', 'Maarten C. Buijsman', 'James C. McWilliams']",1,2023-02-28,Remote internal wave forcing of regional ocean simulations near the U.S. West Coast,10.1016/j.ocemod.2022.102154,S1463500322001688
43,Ocean Modelling,"['Mike Herzfeld', 'Darren Engwirda']",1,2023-02-28,A Flux-Form Semi-Lagrangian advection scheme for tracer transport on arbitrary meshes,10.1016/j.ocemod.2022.102140,S1463500322001548
44,Ocean Modelling,"['George Victor Emmanuel', 'Anna Rutgersson', 'Lichuan Wu']",1,2022-12-31,Role of source terms in parameterizing wave decay in the marginal ice zones,10.1016/j.ocemod.2022.102125,S1463500322001391
45,Ocean Modelling,"['Ting Cui', 'Guanghua He', 'Hans Bihs']",1,2022-11-30,Large eddy simulation of focused breaking waves with different wave steepness,10.1016/j.ocemod.2022.102122,S1463500322001366
46,Ocean Modelling,"['Georg Umgiesser', 'Christian Ferrarin', 'Luca Arpaia']",1,2022-11-30,Hydrodynamic modelling in marginal and coastal seas — The case of the Adriatic Sea as a permanent laboratory for numerical approach,10.1016/j.ocemod.2022.102123,S1463500322001378
47,Ocean Modelling,"['Yu-Heng Tseng', 'Shou-En Tsao', 'Jia-Ying Tsai']",1,2022-11-30,TIMCOM model datasets for the CMIP6 Ocean Model Intercomparison Project,10.1016/j.ocemod.2022.102109,S1463500322001238
48,Ocean Modelling,"['Sara O. van Vloten', 'Laura Cagigal', 'Fernando J. Méndez']",1,2022-10-31,HyTCWaves: A Hybrid model for downscaling Tropical Cyclone induced extreme Waves climate,10.1016/j.ocemod.2022.102100,S1463500322001147
49,Ocean Modelling,"['Yongjie Fang', 'Tongwen Wu', 'Min Chu']",1,2022-10-31,A modified thermodynamic sea ice model and its application,10.1016/j.ocemod.2022.102096,S1463500322001123
50,Ocean Modelling,"['Oliver B. Fringer', 'Clint N. Dawson', 'Y. Joseph Zhang']",2,2019-11-30,The future of coastal and estuarine modeling: Findings from a workshop,10.1016/j.ocemod.2019.101458,S1463500319301015
51,Ocean Modelling,"['Trygve Halsne', 'Patrik Bohlinger', 'Øyvind Breivik']",3,2022-08-31,Resolving regions known for intense wave–current interaction using spectral wave models: A case study in the energetic flow fields of Northern Norway,10.1016/j.ocemod.2022.102071,S1463500322000956
52,Ocean Modelling,"['R. A. Khan', 'N. K. -R. Kevlahan']",3,2022-06-30,Data assimilation for the two-dimensional shallow water equations: Optimal initial conditions for tsunami modelling,10.1016/j.ocemod.2022.102009,S1463500322000506
53,Ocean Modelling,"['Nan Wang', 'Qin Chen', 'Hao Sun']",3,2022-04-30,Integration of data-driven and physics-based modeling of wind waves in a shallow estuary,10.1016/j.ocemod.2022.101978,S1463500322000270
54,Ocean Modelling,"['Elena Terzić', 'Stefano Salon', 'Paolo Lazzari']",3,2021-05-31,Impact of interannually variable diffuse attenuation coefficients for downwelling irradiance on biogeochemical modelling,10.1016/j.ocemod.2021.101793,S1463500321000433
55,Ocean Modelling,"['Gregg Jacobs', 'Joseph M. D’Addezio', 'Innocent Souopgui']",3,2021-03-31,Observation and model resolution implications to ocean prediction,10.1016/j.ocemod.2021.101760,S146350032100010X
56,Ocean Modelling,"['P. B. Smit', 'I. A. Houghton', 'T. T. Janssen']",3,2021-03-31,Assimilation of significant wave height from distributed ocean wave sensors,10.1016/j.ocemod.2020.101738,S1463500320302407
57,Ocean Modelling,"['Taylor G. Asher', 'Richard A. Luettich Jr.', 'Brian O. Blanton']",3,2019-12-31,Low frequency water level correction in storm surge models using data assimilation,10.1016/j.ocemod.2019.101483,S1463500318303597
58,Ocean Modelling,"['Oliver B. Fringer', 'Clint N. Dawson', 'Y. Joseph Zhang']",3,2019-11-30,The future of coastal and estuarine modeling: Findings from a workshop,10.1016/j.ocemod.2019.101458,S1463500319301015
59,Ocean Modelling,"['G. Cossarini', 'L. Mariotti', ""F. D'Ortenzio""]",3,2019-01-31,Towards operational 3D-Var assimilation of chlorophyll Biogeochemical-Argo float data into a biogeochemical model of the Mediterranean Sea,10.1016/j.ocemod.2018.11.005,S146350031830060X
60,Ocean Modelling,"['Sarah E. Zedler', 'Jeff A. Polton', 'Sarah L. Wakelin']",4,2023-06-30,The effect of uncertain river forcing on the thermohaline properties of the North West European Shelf Seas,10.1016/j.ocemod.2023.102196,S1463500323000379
61,Ocean Modelling,"['S. L. Ward', 'P. E. Robins', 'S. R. Jenkins']",4,2023-06-30,The importance of resolving nearshore currents in coastal dispersal models,10.1016/j.ocemod.2023.102181,S1463500323000227
62,Ocean Modelling,"['William I. Scott', 'Stephan C. Kramer', 'Matthew D. Piggott']",4,2023-04-30,Towards a fully unstructured ocean model for ice shelf cavity environments: Model development and verification using the Firedrake finite element framework,10.1016/j.ocemod.2023.102178,S1463500323000197
63,Ocean Modelling,"['Christopher Danek', 'Patrick Scholz', 'Gerrit Lohmann']",4,2023-04-30,Decadal variability of eddy temperature fluxes in the Labrador Sea,10.1016/j.ocemod.2023.102170,S1463500323000112
64,Ocean Modelling,"['Yu-Heng Tseng', 'Shou-En Tsao', 'Jia-Ying Tsai']",4,2022-11-30,TIMCOM model datasets for the CMIP6 Ocean Model Intercomparison Project,10.1016/j.ocemod.2022.102109,S1463500322001238
65,Ocean Modelling,"['R. A. Khan', 'N. K. -R. Kevlahan']",4,2022-06-30,Data assimilation for the two-dimensional shallow water equations: Optimal initial conditions for tsunami modelling,10.1016/j.ocemod.2022.102009,S1463500322000506
66,Ocean Modelling,"['Jozef Skákala', 'Jorn Bruggeman', 'Stefano Ciavatta']",4,2022-04-30,The impact of ocean biogeochemistry on physics and its consequences for modelling shelf seas,10.1016/j.ocemod.2022.101976,S1463500322000269
67,Ocean Modelling,"['Anthony Wise', 'James Harle', 'Jeff Polton']",4,2022-02-28,The effect of vertical coordinates on the accuracy of a shelf sea model,10.1016/j.ocemod.2021.101935,S1463500321001827
68,Ocean Modelling,"['Qiang Tang', 'Xiaomeng Huang', 'Xing Huang']",4,2021-11-30,"MERF v3.0, a highly computationally efficient non-hydrostatic ocean model with implicit parallelism: Algorithms and validation experiments",10.1016/j.ocemod.2021.101877,S146350032100130X
69,Ocean Modelling,"['M. A. Chamberlain', 'P. R. Oke', 'R. A. S. Fiedler']",4,2021-10-31,Multiscale data assimilation in the Bluelink ocean reanalysis (BRAN),10.1016/j.ocemod.2021.101849,S1463500321001013
70,Ocean Modelling,"['V. Verma', 'S. Sarkar']",4,2021-09-30,Lagrangian three-dimensional transport and dispersion by submesoscale currents at an upper-ocean front,10.1016/j.ocemod.2021.101844,S1463500321000962
71,Ocean Modelling,"['Elin Andrée', 'Jian Su', 'Martin Drews']",4,2021-06-30,Simulating major storm surge events in a complex coastal region,10.1016/j.ocemod.2021.101802,S1463500321000536
72,Ocean Modelling,"['Dmitry V. Kovalevsky', 'Igor L. Bashmachnikov']",4,2020-10-31,An analytical model of open-ocean deep convection with multiple steady states,10.1016/j.ocemod.2020.101680,S1463500320301827
73,Ocean Modelling,"['Maarten C. Buijsman', 'Gordon R. Stephenson', 'Zhongxiang Zhao']",4,2020-08-31,On the interplay between horizontal resolution and wave drag and their effect on tidal baroclinic mode waves in realistic global ocean simulations,10.1016/j.ocemod.2020.101656,S146350032030158X
74,Ocean Modelling,"['Sotiria Georgiou', 'Stefanie L. Ypma', 'Caroline A. Katsman']",4,2020-06-30,Pathways of the water masses exiting the Labrador Sea: The importance of boundary–interior exchanges,10.1016/j.ocemod.2020.101623,S1463500319303385
75,Ocean Modelling,"['David E. Gwyther', 'Kazuya Kusahara', 'Benjamin K. Galton-Fenzi']",4,2020-03-31,Vertical processes and resolution impact ice shelf basal melting: A multi-model study,10.1016/j.ocemod.2020.101569,S1463500319301854
76,Ocean Modelling,"['Frank Colberg', 'Gary B. Brassington', 'Saima Aijaz']",4,2020-01-31,High and medium resolution ocean models for the Great Barrier Reef,10.1016/j.ocemod.2019.101507,S1463500319300769
77,Ocean Modelling,"['Taylor G. Asher', 'Richard A. Luettich Jr.', 'Brian O. Blanton']",4,2019-12-31,Low frequency water level correction in storm surge models using data assimilation,10.1016/j.ocemod.2019.101483,S1463500318303597
78,Ocean Modelling,"['Zhixiong Yao', 'Youmin Tang', 'Chan Zhang']",4,2019-11-30,Roles of atmospheric physics and model resolution in the simulation of two types of El Niño,10.1016/j.ocemod.2019.101468,S1463500318304074
79,Ocean Modelling,"['C. de Lavergne', 'S. Falahat', 'C. Vic']",4,2019-05-31,Toward global maps of internal tide energy sinks,10.1016/j.ocemod.2019.03.010,S1463500318302890
80,Ocean Modelling,"['Tor Nordam', 'Ruben Kristiansen', 'Johannes Röhrs']",4,2019-04-30,"Numerical analysis of boundary conditions in a Lagrangian particle model for vertical mixing, transport and surfacing of buoyant particles in the water column",10.1016/j.ocemod.2019.03.003,S1463500319300319
81,Ocean Modelling,"['Brandon G. Reichl', 'Robert Hallberg']",4,2018-12-31,A simplified energetics based planetary boundary layer (ePBL) approach for ocean climate simulations.,10.1016/j.ocemod.2018.10.004,S1463500318301069
82,Ocean Modelling,"['D. N. Goldberg', 'K. Snow', 'A. Jenkins']",4,2018-05-31,Representing grounding line migration in synchronous coupling between a marine ice sheet model and a <ce:italic>z</ce:italic>-coordinate ocean model,10.1016/j.ocemod.2018.03.005,S1463500318301021
83,Ocean Modelling,"['Jowan M. Barnes', 'Miguel A. Morales Maqueda', 'Alex P. Megann']",4,2018-02-28,Idealised modelling of ocean circulation driven by conductive and hydrothermal fluxes at the seabed,10.1016/j.ocemod.2017.12.005,S1463500317302093
84,Ocean Modelling,"['Erik van Sebille', 'Stephen M. Griffies', 'Jan D. Zika']",4,2018-01-31,Lagrangian ocean analysis: Fundamentals and practices,10.1016/j.ocemod.2017.11.008,S1463500317301853
85,Ocean Modelling,"['William I. Scott', 'Stephan C. Kramer', 'Matthew D. Piggott']",5,2023-04-30,Towards a fully unstructured ocean model for ice shelf cavity environments: Model development and verification using the Firedrake finite element framework,10.1016/j.ocemod.2023.102178,S1463500323000197
86,Ocean Modelling,"['Yu-Heng Tseng', 'Shou-En Tsao', 'Jia-Ying Tsai']",5,2022-11-30,TIMCOM model datasets for the CMIP6 Ocean Model Intercomparison Project,10.1016/j.ocemod.2022.102109,S1463500322001238
87,Ocean Modelling,"['R. A. Khan', 'N. K. -R. Kevlahan']",5,2022-06-30,Data assimilation for the two-dimensional shallow water equations: Optimal initial conditions for tsunami modelling,10.1016/j.ocemod.2022.102009,S1463500322000506
88,Ocean Modelling,"['Jozef Skákala', 'Jorn Bruggeman', 'Stefano Ciavatta']",5,2022-04-30,The impact of ocean biogeochemistry on physics and its consequences for modelling shelf seas,10.1016/j.ocemod.2022.101976,S1463500322000269
89,Ocean Modelling,"['Anthony Wise', 'James Harle', 'Jeff Polton']",5,2022-02-28,The effect of vertical coordinates on the accuracy of a shelf sea model,10.1016/j.ocemod.2021.101935,S1463500321001827
90,Ocean Modelling,"['Sotiria Georgiou', 'Stefanie L. Ypma', 'Caroline A. Katsman']",5,2020-06-30,Pathways of the water masses exiting the Labrador Sea: The importance of boundary–interior exchanges,10.1016/j.ocemod.2020.101623,S1463500319303385
91,Ocean Modelling,"['David E. Gwyther', 'Kazuya Kusahara', 'Benjamin K. Galton-Fenzi']",5,2020-03-31,Vertical processes and resolution impact ice shelf basal melting: A multi-model study,10.1016/j.ocemod.2020.101569,S1463500319301854
92,Ocean Modelling,"['Zhixiong Yao', 'Youmin Tang', 'Chan Zhang']",5,2019-11-30,Roles of atmospheric physics and model resolution in the simulation of two types of El Niño,10.1016/j.ocemod.2019.101468,S1463500318304074
93,Ocean Modelling,"['C. de Lavergne', 'S. Falahat', 'C. Vic']",5,2019-05-31,Toward global maps of internal tide energy sinks,10.1016/j.ocemod.2019.03.010,S1463500318302890
94,Ocean Modelling,"['Tor Nordam', 'Ruben Kristiansen', 'Johannes Röhrs']",5,2019-04-30,"Numerical analysis of boundary conditions in a Lagrangian particle model for vertical mixing, transport and surfacing of buoyant particles in the water column",10.1016/j.ocemod.2019.03.003,S1463500319300319
95,Ocean Modelling,"['Brandon G. Reichl', 'Robert Hallberg']",5,2018-12-31,A simplified energetics based planetary boundary layer (ePBL) approach for ocean climate simulations.,10.1016/j.ocemod.2018.10.004,S1463500318301069
96,Ocean Modelling,"['D. N. Goldberg', 'K. Snow', 'A. Jenkins']",5,2018-05-31,Representing grounding line migration in synchronous coupling between a marine ice sheet model and a <ce:italic>z</ce:italic>-coordinate ocean model,10.1016/j.ocemod.2018.03.005,S1463500318301021
97,Ocean Modelling,"['M. Casas-Prat', 'X. L. Wang', 'N. Swart']",5,2018-03-31,CMIP5-based global wave climate projections including the entire Arctic Ocean,10.1016/j.ocemod.2017.12.003,S1463500317301981
98,Ocean Modelling,"['Jowan M. Barnes', 'Miguel A. Morales Maqueda', 'Alex P. Megann']",5,2018-02-28,Idealised modelling of ocean circulation driven by conductive and hydrothermal fluxes at the seabed,10.1016/j.ocemod.2017.12.005,S1463500317302093
99,Ocean Modelling,"['Ryo Furue', 'Kohei Takatama', 'Bunmei Taguchi']",5,2018-02-28,Impacts of sea-surface salinity in an eddy-resolving semi-global OGCM,10.1016/j.ocemod.2017.11.004,S1463500317301798
100,Ocean Modelling,"['Christopher Chapman', 'Jean-Baptiste Sallée']",5,2017-12-31,Can we reconstruct mean and eddy fluxes from Argo floats?,10.1016/j.ocemod.2017.10.004,S1463500317301488
101,Ocean Modelling,"['Elizabeth C. Fine', 'Julie L. McClean', 'Elizabeth C. Hunke']",6,2023-08-31,Arctic ice-ocean interactions in an 8-to-2 kilometer resolution global model,10.1016/j.ocemod.2023.102228,S1463500323000690
102,Ocean Modelling,"['Alba Ricondo', 'Laura Cagigal', 'Fernando J. Méndez']",6,2023-08-31,HyWaves: Hybrid downscaling of multimodal wave spectra to nearshore areas,10.1016/j.ocemod.2023.102210,S1463500323000513
103,Ocean Modelling,"['Igor Shevchenko', 'P. Berloff']",6,2023-08-31,A hyper-parameterization method for comprehensive ocean models: Advection of the image point,10.1016/j.ocemod.2023.102208,S1463500323000495
104,Ocean Modelling,"['X. Ruan', 'D. Couespel', 'Y. Wang']",6,2023-06-30,Combined physical and biogeochemical assessment of mesoscale eddy parameterisations in ocean models: Eddy induced advection at non-eddying resolutions,10.1016/j.ocemod.2023.102204,S1463500323000458
105,Ocean Modelling,"['S. Elnaz Naghibi', 'Sergey A. Karabasov', 'Igor Kamenkovich']",6,2023-06-30,Zonal jets in the Southern Ocean: A semi-analytical model based on scale separation,10.1016/j.ocemod.2023.102198,S1463500323000392
106,Ocean Modelling,"['S. L. Ward', 'P. E. Robins', 'S. R. Jenkins']",6,2023-06-30,The importance of resolving nearshore currents in coastal dispersal models,10.1016/j.ocemod.2023.102181,S1463500323000227
107,Ocean Modelling,"['William I. Scott', 'Stephan C. Kramer', 'Matthew D. Piggott']",6,2023-04-30,Towards a fully unstructured ocean model for ice shelf cavity environments: Model development and verification using the Firedrake finite element framework,10.1016/j.ocemod.2023.102178,S1463500323000197
108,Ocean Modelling,"['Christopher Danek', 'Patrick Scholz', 'Gerrit Lohmann']",6,2023-04-30,Decadal variability of eddy temperature fluxes in the Labrador Sea,10.1016/j.ocemod.2023.102170,S1463500323000112
109,Ocean Modelling,"['Tatsuo Suzuki', 'Masuo Nakano', 'Yuki Takano']",6,2023-02-28,Mechanism of a meteorological tsunami reaching the Japanese coast caused by Lamb and Pekeris waves generated by the 2022 Tonga eruption,10.1016/j.ocemod.2022.102153,S1463500322001676
110,Ocean Modelling,"['Yong-Jin Tak', 'Hajoon Song', 'Yeonju Choi']",6,2023-02-28,Physical and biogeochemical responses in the Southern Ocean to a simple parameterization of Langmuir circulation,10.1016/j.ocemod.2022.102152,S1463500322001664
111,Ocean Modelling,"['Oladeji Q. Siyanbola', 'Maarten C. Buijsman', 'James C. McWilliams']",6,2023-02-28,Remote internal wave forcing of regional ocean simulations near the U.S. West Coast,10.1016/j.ocemod.2022.102154,S1463500322001688
112,Ocean Modelling,"['George Victor Emmanuel', 'Anna Rutgersson', 'Lichuan Wu']",6,2022-12-31,Role of source terms in parameterizing wave decay in the marginal ice zones,10.1016/j.ocemod.2022.102125,S1463500322001391
113,Ocean Modelling,"['Ting Cui', 'Guanghua He', 'Hans Bihs']",6,2022-11-30,Large eddy simulation of focused breaking waves with different wave steepness,10.1016/j.ocemod.2022.102122,S1463500322001366
114,Ocean Modelling,"['Georg Umgiesser', 'Christian Ferrarin', 'Luca Arpaia']",6,2022-11-30,Hydrodynamic modelling in marginal and coastal seas — The case of the Adriatic Sea as a permanent laboratory for numerical approach,10.1016/j.ocemod.2022.102123,S1463500322001378
115,Ocean Modelling,"['Yu-Heng Tseng', 'Shou-En Tsao', 'Jia-Ying Tsai']",6,2022-11-30,TIMCOM model datasets for the CMIP6 Ocean Model Intercomparison Project,10.1016/j.ocemod.2022.102109,S1463500322001238
116,Ocean Modelling,"['Sara O. van Vloten', 'Laura Cagigal', 'Fernando J. Méndez']",6,2022-10-31,HyTCWaves: A Hybrid model for downscaling Tropical Cyclone induced extreme Waves climate,10.1016/j.ocemod.2022.102100,S1463500322001147
117,Ocean Modelling,"['I. Shevchenko', 'P. Berloff']",6,2022-10-31,A method for preserving nominally-resolved flow patterns in low-resolution ocean simulations: Constrained dynamics,10.1016/j.ocemod.2022.102098,S1463500322001135
118,Ocean Modelling,"['Erin E. Thomas', 'Malte Müller']",6,2022-09-30,Characterizing vertical upper ocean temperature structures in the European Arctic through unsupervised machine learning,10.1016/j.ocemod.2022.102092,S146350032200110X
119,Ocean Modelling,"['Gregory C. Smith', 'Anne-Sophie Fortin']",6,2022-04-30,Verification of eddy properties in operational oceanographic analysis systems,10.1016/j.ocemod.2022.101982,S1463500322000294
120,Ocean Modelling,"['Nan Wang', 'Qin Chen', 'Hao Sun']",6,2022-04-30,Integration of data-driven and physics-based modeling of wind waves in a shallow estuary,10.1016/j.ocemod.2022.101978,S1463500322000270
