year,link
2017,https://www.sciencedirect.com/journal/ocean-modelling/vol/112/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-modelling/vol/111/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-modelling/vol/110/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-modelling/vol/109/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-modelling/vol/108/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-modelling/vol/107/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-modelling/vol/106/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-modelling/vol/105/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-modelling/vol/104/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-modelling/vol/103/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-modelling/vol/102/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-modelling/vol/101/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-modelling/vol/100/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-modelling/vol/99/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-modelling/vol/98/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-modelling/vol/97/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-modelling/vol/96/part/P2
2015,https://www.sciencedirect.com/journal/ocean-modelling/vol/96/part/P1
2015,https://www.sciencedirect.com/journal/ocean-modelling/vol/95/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-modelling/vol/94/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-modelling/vol/93/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-modelling/vol/92/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-modelling/vol/91/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-modelling/vol/90/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-modelling/vol/89/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-modelling/vol/88/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-modelling/vol/87/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-modelling/vol/86/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-modelling/vol/85/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-modelling/vol/84/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-modelling/vol/83/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-modelling/vol/82/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-modelling/vol/81/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-modelling/vol/80/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-modelling/vol/79/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-modelling/vol/78/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-modelling/vol/77/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-modelling/vol/76/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-modelling/vol/75/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-modelling/vol/74/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-modelling/vol/73/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-modelling/vol/72/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-modelling/vol/71/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-modelling/vol/70/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-modelling/vol/69/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-modelling/vol/68/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-modelling/vol/67/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-modelling/vol/66/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-modelling/vol/65/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-modelling/vol/64/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-modelling/vol/63/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-modelling/vol/62/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-modelling/vol/61/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-modelling/vol/59/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-modelling/vol/57/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-modelling/vol/56/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-modelling/vol/54/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-modelling/vol/52/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-modelling/vol/51/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-modelling/vol/49/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-modelling/vol/48/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-modelling/vol/47/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-modelling/vol/45/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-modelling/vol/43/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-modelling/vol/42/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-modelling/vol/41/suppl/C
2011,https://www.sciencedirect.com/journal/ocean-modelling/vol/40/issue/3
2011,https://www.sciencedirect.com/journal/ocean-modelling/vol/40/issue/2
2011,https://www.sciencedirect.com/journal/ocean-modelling/vol/40/issue/1
2011,https://www.sciencedirect.com/journal/ocean-modelling/vol/39/issue/3
2011,https://www.sciencedirect.com/journal/ocean-modelling/vol/39/issue/1
2011,https://www.sciencedirect.com/journal/ocean-modelling/vol/38/issue/3
2011,https://www.sciencedirect.com/journal/ocean-modelling/vol/38/issue/1
2011,https://www.sciencedirect.com/journal/ocean-modelling/vol/37/issue/3
2011,https://www.sciencedirect.com/journal/ocean-modelling/vol/37/issue/1
2011,https://www.sciencedirect.com/journal/ocean-modelling/vol/36/issue/3
2011,https://www.sciencedirect.com/journal/ocean-modelling/vol/36/issue/1
2010,https://www.sciencedirect.com/journal/ocean-modelling/vol/35/issue/4
2010,https://www.sciencedirect.com/journal/ocean-modelling/vol/35/issue/3
2010,https://www.sciencedirect.com/journal/ocean-modelling/vol/35/issue/1
2010,https://www.sciencedirect.com/journal/ocean-modelling/vol/34/issue/3
2010,https://www.sciencedirect.com/journal/ocean-modelling/vol/34/issue/1
2010,https://www.sciencedirect.com/journal/ocean-modelling/vol/33/issue/3
2010,https://www.sciencedirect.com/journal/ocean-modelling/vol/33/issue/1
2010,https://www.sciencedirect.com/journal/ocean-modelling/vol/32/issue/3
2010,https://www.sciencedirect.com/journal/ocean-modelling/vol/32/issue/1
2010,https://www.sciencedirect.com/journal/ocean-modelling/vol/31/issue/3
2010,https://www.sciencedirect.com/journal/ocean-modelling/vol/31/issue/1
2009,https://www.sciencedirect.com/journal/ocean-modelling/vol/30/issue/4
2009,https://www.sciencedirect.com/journal/ocean-modelling/vol/30/issue/2
2009,https://www.sciencedirect.com/journal/ocean-modelling/vol/30/issue/1
2009,https://www.sciencedirect.com/journal/ocean-modelling/vol/29/issue/4
2009,https://www.sciencedirect.com/journal/ocean-modelling/vol/29/issue/3
2009,https://www.sciencedirect.com/journal/ocean-modelling/vol/29/issue/2
2009,https://www.sciencedirect.com/journal/ocean-modelling/vol/29/issue/1
2009,https://www.sciencedirect.com/journal/ocean-modelling/vol/28/issue/4
2009,https://www.sciencedirect.com/journal/ocean-modelling/vol/28/issue/1
2009,https://www.sciencedirect.com/journal/ocean-modelling/vol/27/issue/3
2009,https://www.sciencedirect.com/journal/ocean-modelling/vol/27/issue/1
2009,https://www.sciencedirect.com/journal/ocean-modelling/vol/26/issue/3
2009,https://www.sciencedirect.com/journal/ocean-modelling/vol/26/issue/1
2008,https://www.sciencedirect.com/journal/ocean-modelling/vol/25/issue/3
2008,https://www.sciencedirect.com/journal/ocean-modelling/vol/25/issue/1
2008,https://www.sciencedirect.com/journal/ocean-modelling/vol/24/issue/3
2008,https://www.sciencedirect.com/journal/ocean-modelling/vol/24/issue/1
2008,https://www.sciencedirect.com/journal/ocean-modelling/vol/23/issue/3
2008,https://www.sciencedirect.com/journal/ocean-modelling/vol/23/issue/1
2008,https://www.sciencedirect.com/journal/ocean-modelling/vol/22/issue/3
2008,https://www.sciencedirect.com/journal/ocean-modelling/vol/22/issue/1
2008,https://www.sciencedirect.com/journal/ocean-modelling/vol/21/issue/3
2008,https://www.sciencedirect.com/journal/ocean-modelling/vol/21/issue/1
2008,https://www.sciencedirect.com/journal/ocean-modelling/vol/20/issue/4
2008,https://www.sciencedirect.com/journal/ocean-modelling/vol/20/issue/3
2008,https://www.sciencedirect.com/journal/ocean-modelling/vol/20/issue/2
2008,https://www.sciencedirect.com/journal/ocean-modelling/vol/20/issue/1
2007,https://www.sciencedirect.com/journal/ocean-modelling/vol/19/issue/3
2007,https://www.sciencedirect.com/journal/ocean-modelling/vol/19/issue/1
2007,https://www.sciencedirect.com/journal/ocean-modelling/vol/18/issue/3
2007,https://www.sciencedirect.com/journal/ocean-modelling/vol/18/issue/2
2007,https://www.sciencedirect.com/journal/ocean-modelling/vol/18/issue/1
2007,https://www.sciencedirect.com/journal/ocean-modelling/vol/17/issue/4
2007,https://www.sciencedirect.com/journal/ocean-modelling/vol/17/issue/3
2007,https://www.sciencedirect.com/journal/ocean-modelling/vol/17/issue/2
2007,https://www.sciencedirect.com/journal/ocean-modelling/vol/17/issue/1
2007,https://www.sciencedirect.com/journal/ocean-modelling/vol/16/issue/3
2007,https://www.sciencedirect.com/journal/ocean-modelling/vol/16/issue/1
2006,https://www.sciencedirect.com/journal/ocean-modelling/vol/15/issue/3
2006,https://www.sciencedirect.com/journal/ocean-modelling/vol/15/issue/1
2006,https://www.sciencedirect.com/journal/ocean-modelling/vol/14/issue/3
2006,https://www.sciencedirect.com/journal/ocean-modelling/vol/14/issue/1
2006,https://www.sciencedirect.com/journal/ocean-modelling/vol/13/issue/3
2006,https://www.sciencedirect.com/journal/ocean-modelling/vol/13/issue/2
2006,https://www.sciencedirect.com/journal/ocean-modelling/vol/13/issue/1
2006,https://www.sciencedirect.com/journal/ocean-modelling/vol/12/issue/3
2006,https://www.sciencedirect.com/journal/ocean-modelling/vol/12/issue/1
2006,https://www.sciencedirect.com/journal/ocean-modelling/vol/11/issue/3
2006,https://www.sciencedirect.com/journal/ocean-modelling/vol/11/issue/1
2005,https://www.sciencedirect.com/journal/ocean-modelling/vol/10/issue/3
2005,https://www.sciencedirect.com/journal/ocean-modelling/vol/10/issue/1
2005,https://www.sciencedirect.com/journal/ocean-modelling/vol/9/issue/4
2005,https://www.sciencedirect.com/journal/ocean-modelling/vol/9/issue/3
2005,https://www.sciencedirect.com/journal/ocean-modelling/vol/9/issue/2
2005,https://www.sciencedirect.com/journal/ocean-modelling/vol/9/issue/1
2005,https://www.sciencedirect.com/journal/ocean-modelling/vol/8/issue/4
2005,https://www.sciencedirect.com/journal/ocean-modelling/vol/8/issue/3
2005,https://www.sciencedirect.com/journal/ocean-modelling/vol/8/issue/1
2004,https://www.sciencedirect.com/journal/ocean-modelling/vol/7/issue/3
2004,https://www.sciencedirect.com/journal/ocean-modelling/vol/7/issue/1
2004,https://www.sciencedirect.com/journal/ocean-modelling/vol/6/issue/3
2004,https://www.sciencedirect.com/journal/ocean-modelling/vol/6/issue/2
2004,https://www.sciencedirect.com/journal/ocean-modelling/vol/6/issue/1
2003,https://www.sciencedirect.com/journal/ocean-modelling/vol/5/issue/4
2003,https://www.sciencedirect.com/journal/ocean-modelling/vol/5/issue/3
2003,https://www.sciencedirect.com/journal/ocean-modelling/vol/5/issue/2
2003,https://www.sciencedirect.com/journal/ocean-modelling/vol/5/issue/1
2002,https://www.sciencedirect.com/journal/ocean-modelling/vol/4/issue/3
2002,https://www.sciencedirect.com/journal/ocean-modelling/vol/4/issue/2
2002,https://www.sciencedirect.com/journal/ocean-modelling/vol/4/issue/1
2001,https://www.sciencedirect.com/journal/ocean-modelling/vol/3/issue/3
2001,https://www.sciencedirect.com/journal/ocean-modelling/vol/3/issue/1
2000,https://www.sciencedirect.com/journal/ocean-modelling/vol/2/issue/3
2000,https://www.sciencedirect.com/journal/ocean-modelling/vol/2/issue/1
1999,https://www.sciencedirect.com/journal/ocean-modelling/vol/1/issue/2
1999,https://www.sciencedirect.com/journal/ocean-modelling/vol/1/issue/1
