vol_index,paper_link
0,https://www.sciencedirect.com/science/article/pii/S1110492918300791
0,https://www.sciencedirect.com/science/article/pii/S111049291830047X
0,https://www.sciencedirect.com/science/article/pii/S1110492916300716
0,https://www.sciencedirect.com/science/article/pii/S1110492918300171
0,https://www.sciencedirect.com/science/article/pii/S1110492918300821
0,https://www.sciencedirect.com/science/article/pii/S1110492917301455
0,https://www.sciencedirect.com/science/article/pii/S1110492918300031
0,https://www.sciencedirect.com/science/article/pii/S1110492918300043
0,https://www.sciencedirect.com/science/article/pii/S1110492918300614
0,https://www.sciencedirect.com/science/article/pii/S1110492917300498
0,https://www.sciencedirect.com/science/article/pii/S1110492917300899
0,https://www.sciencedirect.com/science/article/pii/S1110492917300036
0,https://www.sciencedirect.com/science/article/pii/S1110492917301273
0,https://www.sciencedirect.com/science/article/pii/S1110492918301073
1,https://www.sciencedirect.com/science/article/pii/S1110492917301510
1,https://www.sciencedirect.com/science/article/pii/S1110492917301777
1,https://www.sciencedirect.com/science/article/pii/S1110492917300188
1,https://www.sciencedirect.com/science/article/pii/S1110492917300085
1,https://www.sciencedirect.com/science/article/pii/S1110492917300942
1,https://www.sciencedirect.com/science/article/pii/S1110492916300935
1,https://www.sciencedirect.com/science/article/pii/S1110492916301461
1,https://www.sciencedirect.com/science/article/pii/S1110492917300887
1,https://www.sciencedirect.com/science/article/pii/S1110492917300826
1,https://www.sciencedirect.com/science/article/pii/S111049291630145X
1,https://www.sciencedirect.com/science/article/pii/S1110492916301424
1,https://www.sciencedirect.com/science/article/pii/S1110492916300042
1,https://www.sciencedirect.com/science/article/pii/S1110492917300115
2,https://www.sciencedirect.com/science/article/pii/S1110492917301212
2,https://www.sciencedirect.com/science/article/pii/S1110492917300437
2,https://www.sciencedirect.com/science/article/pii/S1110492917300061
2,https://www.sciencedirect.com/science/article/pii/S1110492917300322
2,https://www.sciencedirect.com/science/article/pii/S1110492917300425
2,https://www.sciencedirect.com/science/article/pii/S1110492916300558
2,https://www.sciencedirect.com/science/article/pii/S111049291630042X
2,https://www.sciencedirect.com/science/article/pii/S1110492916301242
2,https://www.sciencedirect.com/science/article/pii/S111049291630039X
3,https://www.sciencedirect.com/science/article/pii/S1110492917300073
3,https://www.sciencedirect.com/science/article/pii/S1110492916300182
3,https://www.sciencedirect.com/science/article/pii/S1110492916300224
3,https://www.sciencedirect.com/science/article/pii/S1110492916300728
3,https://www.sciencedirect.com/science/article/pii/S1110492916300273
3,https://www.sciencedirect.com/science/article/pii/S1110492916300923
3,https://www.sciencedirect.com/science/article/pii/S111049291630011X
3,https://www.sciencedirect.com/science/article/pii/S111049291630090X
4,https://www.sciencedirect.com/science/article/pii/S1110492916300169
4,https://www.sciencedirect.com/science/article/pii/S1110492916300352
4,https://www.sciencedirect.com/science/article/pii/S1110492916300030
4,https://www.sciencedirect.com/science/article/pii/S1110492916300595
4,https://www.sciencedirect.com/science/article/pii/S1110492916300686
5,https://www.sciencedirect.com/science/article/pii/S1110492916300819
5,https://www.sciencedirect.com/science/article/pii/S1110492916300194
5,https://www.sciencedirect.com/science/article/pii/S1110492915300230
5,https://www.sciencedirect.com/science/article/pii/S1110492915300035
5,https://www.sciencedirect.com/science/article/pii/S1110492916300534
5,https://www.sciencedirect.com/science/article/pii/S1110492916300261
6,https://www.sciencedirect.com/science/article/pii/S1110492915000302
6,https://www.sciencedirect.com/science/article/pii/S1110492915000314
6,https://www.sciencedirect.com/science/article/pii/S1110492915000326
6,https://www.sciencedirect.com/science/article/pii/S1110492915000338
6,https://www.sciencedirect.com/science/article/pii/S1110492916000023
6,https://www.sciencedirect.com/science/article/pii/S1110492915300138
7,https://www.sciencedirect.com/science/article/pii/S1110492915000053
7,https://www.sciencedirect.com/science/article/pii/S1110492915000089
7,https://www.sciencedirect.com/science/article/pii/S1110492915000065
7,https://www.sciencedirect.com/science/article/pii/S1110492915000028
7,https://www.sciencedirect.com/science/article/pii/S111049291500003X
7,https://www.sciencedirect.com/science/article/pii/S1110492915000077
7,https://www.sciencedirect.com/science/article/pii/S1110492915000090
7,https://www.sciencedirect.com/science/article/pii/S1110492915000107
8,https://www.sciencedirect.com/science/article/pii/S1110492914000174
8,https://www.sciencedirect.com/science/article/pii/S1110492914000216
8,https://www.sciencedirect.com/science/article/pii/S1110492914000162
8,https://www.sciencedirect.com/science/article/pii/S1110492914000198
8,https://www.sciencedirect.com/science/article/pii/S1110492914000186
8,https://www.sciencedirect.com/science/article/pii/S1110492914000204
8,https://www.sciencedirect.com/science/article/pii/S111049291400023X
8,https://www.sciencedirect.com/science/article/pii/S1110492914000228
9,https://www.sciencedirect.com/science/article/pii/S1110492913000027
9,https://www.sciencedirect.com/science/article/pii/S1110492913000039
9,https://www.sciencedirect.com/science/article/pii/S1110492913000040
9,https://www.sciencedirect.com/science/article/pii/S1110492913000052
9,https://www.sciencedirect.com/science/article/pii/S1110492913000064
9,https://www.sciencedirect.com/science/article/pii/S1110492913000076
9,https://www.sciencedirect.com/science/article/pii/S1110492913000088
9,https://www.sciencedirect.com/science/article/pii/S111049291300009X
