year,link
2023,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/54/suppl/C
2023,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/53/suppl/C
2023,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/52/suppl/C
2023,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/51/suppl/C
2022,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/50/suppl/C
2022,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/49/suppl/C
2022,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/48/suppl/C
2022,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/47/suppl/C
2022,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/46/suppl/C
2022,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/45/suppl/C
2021,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/44/suppl/C
2021,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/43/suppl/C
2021,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/42/suppl/C
2021,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/41/suppl/C
2021,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/40/suppl/C
2021,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/39/suppl/C
2020,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/38/suppl/C
2020,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/37/suppl/C
2020,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/36/suppl/C
2020,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/35/suppl/C
2020,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/34/suppl/C
2020,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/33/suppl/C
2019,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/32/suppl/C
2019,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/31/suppl/C
2019,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/30/suppl/C
2019,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/29/suppl/C
2019,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/28/suppl/C
2019,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/27/suppl/C
2018,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/26/suppl/C
2018,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/25/suppl/C
2018,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/24/suppl/C
2018,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/23/suppl/C
2018,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/22/suppl/C
2018,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/21/suppl/C
2017,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/20/suppl/C
2017,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/19/suppl/C
2017,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/18/suppl/C
2017,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/17/suppl/C
2017,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/16/suppl/C
2017,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/15/suppl/C
2016,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/14/suppl/C
2016,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/13/suppl/C
2016,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/12/suppl/C
2016,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/11/suppl/C
2016,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/10/suppl/C
2016,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/9/suppl/C
2015,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/8/suppl/C
2015,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/7/suppl/C
2015,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/6/suppl/C
2015,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/5/suppl/C
2014,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/4/suppl/C
2014,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/3/suppl/C
2014,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/2/suppl/C
2014,https://www.sciencedirect.com/journal/journal-of-water-process-engineering/vol/1/suppl/C
