vol_index,paper_link
0,https://www.sciencedirect.com/science/article/pii/S2589471422000225
0,https://www.sciencedirect.com/science/article/pii/S2589471422000183
0,https://www.sciencedirect.com/science/article/pii/S2589471422000201
0,https://www.sciencedirect.com/science/article/pii/S2589471422000213
0,https://www.sciencedirect.com/science/article/pii/S2589471422000286
0,https://www.sciencedirect.com/science/article/pii/S2589471422000298
0,https://www.sciencedirect.com/science/article/pii/S2589471422000316
0,https://www.sciencedirect.com/science/article/pii/S2589471423000013
0,https://www.sciencedirect.com/science/article/pii/S2589471423000025
0,https://www.sciencedirect.com/science/article/pii/S2589471422000237
0,https://www.sciencedirect.com/science/article/pii/S2589471423000037
0,https://www.sciencedirect.com/science/article/pii/S2589471423000062
0,https://www.sciencedirect.com/science/article/pii/S2589471423000104
0,https://www.sciencedirect.com/science/article/pii/S2589471423000128
0,https://www.sciencedirect.com/science/article/pii/S2589471423000116
0,https://www.sciencedirect.com/science/article/pii/S258947142300013X
0,https://www.sciencedirect.com/science/article/pii/S2589471423000153
0,https://www.sciencedirect.com/science/article/pii/S2589471423000141
1,https://www.sciencedirect.com/science/article/pii/S2589471421000103
1,https://www.sciencedirect.com/science/article/pii/S2589471421000115
1,https://www.sciencedirect.com/science/article/pii/S2589471422000018
1,https://www.sciencedirect.com/science/article/pii/S258947142200002X
1,https://www.sciencedirect.com/science/article/pii/S2589471422000031
1,https://www.sciencedirect.com/science/article/pii/S2589471422000043
1,https://www.sciencedirect.com/science/article/pii/S2589471422000055
1,https://www.sciencedirect.com/science/article/pii/S2589471422000067
1,https://www.sciencedirect.com/science/article/pii/S2589471422000079
1,https://www.sciencedirect.com/science/article/pii/S2589471422000080
1,https://www.sciencedirect.com/science/article/pii/S2589471422000092
1,https://www.sciencedirect.com/science/article/pii/S2589471422000109
1,https://www.sciencedirect.com/science/article/pii/S2589471422000110
1,https://www.sciencedirect.com/science/article/pii/S2589471422000122
1,https://www.sciencedirect.com/science/article/pii/S2589471422000146
1,https://www.sciencedirect.com/science/article/pii/S2589471422000158
1,https://www.sciencedirect.com/science/article/pii/S2589471422000171
1,https://www.sciencedirect.com/science/article/pii/S258947142200016X
1,https://www.sciencedirect.com/science/article/pii/S2589471422000134
1,https://www.sciencedirect.com/science/article/pii/S2589471422000195
2,https://www.sciencedirect.com/science/article/pii/S2589471421000012
2,https://www.sciencedirect.com/science/article/pii/S2589471421000024
2,https://www.sciencedirect.com/science/article/pii/S2589471421000036
2,https://www.sciencedirect.com/science/article/pii/S2589471421000048
2,https://www.sciencedirect.com/science/article/pii/S258947142100005X
3,https://www.sciencedirect.com/science/article/pii/S258947141930004X
3,https://www.sciencedirect.com/science/article/pii/S2589471420300012
3,https://www.sciencedirect.com/science/article/pii/S2589471420300024
3,https://www.sciencedirect.com/science/article/pii/S2589471420300036
4,https://www.sciencedirect.com/science/article/pii/S2589471418300081
4,https://www.sciencedirect.com/science/article/pii/S2589471418300093
4,https://www.sciencedirect.com/science/article/pii/S2589471418300159
4,https://www.sciencedirect.com/science/article/pii/S2589471418300172
4,https://www.sciencedirect.com/science/article/pii/S2589471418300196
4,https://www.sciencedirect.com/science/article/pii/S2589471419300026
4,https://www.sciencedirect.com/science/article/pii/S2589471419300051
