,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
4876,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0
4878,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
4883,48,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0
4884,108,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
4886,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4888,18,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
4891,1,0,0,0,0,4,0,31,0,0,0,0,1,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0
4893,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4895,1,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4898,1,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899,3,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0
4901,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4902,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4904,34,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,2
4905,0,3,0,1,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
4906,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,4,0,1,0,0,0,0,0,0
4907,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4908,1,2,0,0,0,0,0,33,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4911,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
4913,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,18,0,0,0,0,0,0
4914,3,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4915,13,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
4916,31,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
4920,46,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
4922,0,6,0,1,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4923,24,3,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,15,3,1,0,0,0,0,0,0,0,0
4926,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,42,0,0,0,3,0,0,0,0,0,0
4938,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4944,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0
4947,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4948,31,3,0,0,0,0,0,68,0,0,0,0,3,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0
4949,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,13,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4952,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4953,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4954,16,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4961,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0
4962,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4964,11,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4965,1,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4966,63,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
4969,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4970,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4973,0,0,0,0,1,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4975,34,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0
4976,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
4980,18,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4982,10,1,0,0,0,8,0,25,1,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0
4983,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4984,0,0,0,0,0,11,0,2,0,0,0,0,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
4986,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4987,1,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
4991,18,10,0,0,0,0,0,12,0,0,0,0,1,5,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0
4992,44,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0
4994,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4995,28,1,0,1,0,31,0,2,0,0,1,0,2,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0
4996,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
4997,3,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4999,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5002,13,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5003,91,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,25,0,9,0,0,0,0,0,0,0,0
5005,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,4,1,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5013,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5015,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
5017,3,1,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
5018,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5019,19,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,21,1,1,0,1,0,0,0,0,0,0
5022,17,1,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
5023,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
5024,2,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5028,20,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
5030,35,5,0,1,0,4,1,16,1,0,1,0,5,0,0,0,1,0,32,4,2,0,2,0,0,0,0,0,0
5032,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5034,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5037,2,0,0,0,0,0,0,17,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,1
5038,3,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
5041,5,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0
5042,1,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
5044,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
5045,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5047,41,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0
5048,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5049,13,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5050,7,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0
5054,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
5056,1,2,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
5057,7,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,1
5061,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
5063,29,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
5065,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5067,4,1,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068,30,1,0,0,0,0,0,13,2,0,1,0,0,0,0,0,2,0,14,2,9,0,0,0,0,0,0,0,0
5071,6,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5072,120,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
5077,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
5078,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0
5079,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5081,2,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
5083,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5086,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,3,0,0,0,0,8,0,49,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
5093,0,0,0,0,0,1,0,45,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0
5094,1,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
5095,43,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,0,8,0,2,0,0,0,0,0,0,0,0
5102,6,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
5103,28,0,0,0,0,0,0,10,2,0,0,0,1,0,0,0,2,0,24,0,1,0,2,0,0,0,0,0,0
5104,8,0,0,0,0,0,0,9,0,0,0,0,2,3,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0
5107,7,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5109,3,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5111,8,1,0,0,0,0,3,9,0,0,0,0,1,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0
5112,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
5113,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
5114,10,1,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5115,27,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0
5117,23,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,2,0,0,2,0,0,0,0,0,0
5118,1,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5119,65,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0
5120,20,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
5122,12,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0
5123,16,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
5124,105,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,31,0,5,0,0,0,0,0,0,0,0
5125,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0
5128,4,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5130,2,2,0,1,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
5134,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5135,14,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,8,0,2,0,0,0,0,0,0,0,0
5136,5,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5142,3,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5145,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,11,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5149,29,1,0,0,0,0,0,62,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
5152,13,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5153,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5154,6,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5157,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5159,1,3,0,0,0,0,0,110,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5160,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5161,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5163,115,1,0,0,0,0,0,20,0,0,2,0,1,2,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0
5164,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5165,1,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0
5167,64,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0
5168,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
5169,4,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0
5172,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5180,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
5183,28,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,1,7,0,0,0,0,0,0,0,0
5184,55,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,2
5188,2,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5189,1,1,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5192,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5194,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5195,0,0,0,0,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5198,69,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,1
5199,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
5200,34,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,14,0,1,0,1,0,0,0,0,0,0
5201,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5204,0,2,0,0,0,0,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5207,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5208,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
5211,1,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5212,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5214,27,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0
5217,3,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5218,2,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5219,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5220,15,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0
5222,1,0,0,0,0,0,0,31,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
5224,0,29,0,0,0,0,0,21,0,0,0,0,43,0,0,0,0,0,13,13,0,0,4,0,0,0,0,0,2
5225,48,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0
5226,108,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0
5229,0,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5230,2,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,1,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
5236,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5237,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5238,6,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
5239,0,1,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5240,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,24,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0
5246,13,1,0,0,0,0,0,2,0,0,0,0,0,6,6,0,0,0,9,0,0,0,9,0,0,0,0,0,0
5247,7,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
5248,20,2,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,8,0,0,1,0,0,0,0,0,1,0
5249,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,24,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
5254,59,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,11,0,2,0,2,0,0,0,0,0,0
5255,14,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0
5256,1,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0
5259,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5260,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5263,2,3,0,0,0,0,0,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5264,4,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5265,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5267,80,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,25,1,5,0,0,0,0,0,0,0,2
5268,6,1,0,0,0,0,0,98,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
5270,15,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5271,3,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5272,0,1,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
5274,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5277,14,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5280,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5281,17,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
5282,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5283,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5284,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5288,22,1,0,0,0,0,0,25,3,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0
5289,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5292,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
5294,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0
5296,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5298,0,0,0,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5299,0,1,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5300,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5302,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
5303,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5307,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0
5309,65,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,3,1,0,0,0,0,0,0,0,0
5311,2,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5312,4,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5314,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
