vol_index,paper_link
0,https://www.sciencedirect.com/science/article/pii/S2352801X2300070X
0,https://www.sciencedirect.com/science/article/pii/S2352801X23000796
0,https://www.sciencedirect.com/science/article/pii/S2352801X23000772
0,https://www.sciencedirect.com/science/article/pii/S2352801X23000759
0,https://www.sciencedirect.com/science/article/pii/S2352801X23000784
0,https://www.sciencedirect.com/science/article/pii/S2352801X23000760
0,https://www.sciencedirect.com/science/article/pii/S2352801X23000747
0,https://www.sciencedirect.com/science/article/pii/S2352801X23000826
0,https://www.sciencedirect.com/science/article/pii/S2352801X2300067X
0,https://www.sciencedirect.com/science/article/pii/S2352801X23000735
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000437
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000516
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000504
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000541
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000474
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000528
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000589
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000565
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000577
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000632
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000619
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000590
1,https://www.sciencedirect.com/science/article/pii/S2352801X2300053X
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000620
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000486
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000607
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000656
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000553
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000681
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000668
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000644
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000693
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000711
1,https://www.sciencedirect.com/science/article/pii/S2352801X23000723
2,https://www.sciencedirect.com/science/article/pii/S2352801X2200176X
2,https://www.sciencedirect.com/science/article/pii/S2352801X23000036
2,https://www.sciencedirect.com/science/article/pii/S2352801X23000085
2,https://www.sciencedirect.com/science/article/pii/S2352801X23000024
2,https://www.sciencedirect.com/science/article/pii/S2352801X22001692
2,https://www.sciencedirect.com/science/article/pii/S2352801X23000048
2,https://www.sciencedirect.com/science/article/pii/S2352801X22001746
2,https://www.sciencedirect.com/science/article/pii/S2352801X22001709
